text,label
Sifroy rougit et pâlit de fureur à ces paroles.,3
Lucie rentre.,4
AIR : De la Pierrefitoise.,8
À Don Manrique et à Don Lope.,12
Le théâtre change et représente l'appartement de la Reine.,11
À Valérie.,12
CHANSON DU PREMIER SATYRE.,8
Prenant le livre.,10
Montrant Pierrette.,0
Air : Vaudeville de décence.,8
Brigandeau paraît.,4
Vivement entre les trois tuteurs.,3
"Il y a ici quelques scènes italiennes, dans lesquelles Mezzetin et Pasquariel rendent compte à Octave du succès de leurs fourberies ; celui-ci les engage à ne pas s'en tenir là, et l'on concerte de se déguiser en Bohémiens, d'aller trouver Arlequin, et de lui dire sa bonne aventure. Ces scènes préparent les scènes françaises suivantes.",9
À Roxelane.,12
Regardant autour de lui.,0
AIR : De quoi vous plaignez-vous,8
Il ôte sa robe de chambre et passe le vêtement que lui apporte Blanche.,10
L'Abbé vient.,4
"Le théâtre représente un salon en désordre. - Porte a droite, porte à gauche, porte an fond. - Table - bureau avec albums de photographies. - Guéridon, fauteuils - Sur les meubles, deux manteaux et deux chapeaux de dames, une jaquette d'homme.",11
Il va pour dénouer le sac.,0
Elle dit le reste bas.,3
À part.,12
À Mademoiselle Saint-Yves.,12
Elle se place dans la guérite.,11
"Octave est instruit qu'il doit arriver un chasseur, un capitaine et un docteur chinois, pour demander Isabelle en mariage ; il détermine Arlequin et Mezzetin à se déguiser en ces différents personnages, et à les tourner en ridicule, pour dégoûter le père, et faire tomber son choix sur lui. Cette scène est tout italienne.",9
Air : Chantez petit Colin.,8
Isabelle entre dans un petit cabinet.,5
Corbineli présente le ventre à l'échelle.,11
Chez les Strozzi.,11
"Adoncq il monstre une anguille au lieu d'une couleuvre, et dit",0
Deux écoliers passent.,4
Fabrice s'en va.,5
"Monsieur de Kerkabon, enchanté de ce qu'il vient d'entendre, presse à la fois dans ses bras son cher neveu et celle qu'il espère nommer bientôt sa nièce. Le bonheur de ces amants le transporte, il est ivre de joie, et rentre chez lui, les yeux mouillés des larmes du plaisir.",9
Armide les délie.,6
"Pendant qu'elle assemble son conseil sur ce sujet, il semble qu'elle balance encore étant seule, si sans crime elle peut répondre aux inclinations de ce Prince, quoi qu'après y avoir pensé, elle demeure en sa première résolution.",9
Au château. Un salon.,11
À Messieurs le Marquis et l'abbé de Livry.,12
Appuyant.,6
Doligni père emmène son fils.,6
Il se relève tout-à-coup.,0
Il jette le billet.,10
Il présente au Duc Ménipe sérieux.,0
Air 22 : Le fameux Diogène.,8
Air : du Méléagre champenois.,8
Elle prend un éventail et se tape sur le nez.,10
Au Juge.,12
Les Comédiens de Mademoiselle.,8
À Raton parlant de Totinet.,12
Elle l'ouvre et le regarde.,0
Il plaide.,3
On se relève.,0
Air 6 : Menuet de M. de Grandval.,8
Les Gardes avancent.,7
Il tire l'écritoire.,10
Finette sort.,5
Il lui présente un papier de musique.,10
Embrassant Colombinette.,6
En montrant Lagrange.,0
Il lui remet la brochure.,10
Alidor paraît.,4
Scapin fouille dans sa poche.,0
Elle sort avec Carabosse.,5
"Le théâtre représente le champ antique de Zerdoust, où se faisait l'inauguration des rois de la BActriane. Il est entouré de rochers, coupé de prairies, et borné dans le fond par la chaîne de montagnes, qui sépare cette partie de l'Asie, de l'Indostan/",11
Les Esprits bienfaisants paraissent et environnent Amélite.,4
"Il signe, ainsi que Nicolas et Fanchette. Six jeunes filles apportent un bouquet et un guirlande. Fanchette se met à genoux ; deux jeunes filles chantent un duo du temps, tandis qu'on place la couronne sur la tête de la mariée ; la Comtesse et le Comte la relèvent, la prennent chacun par une main et sortent avec elle, tout le monde les suit.",9
"François Ier traverse la galerie, saluant les uns, souriant aux autres ; il s'arrête devant Bouchet, et le regarde d'un oeil-fixe, mais avec bonté.",4
En la retenant.,6
"À Madame Leblanc, en la conduisant au bord de la scène.",12
Apercevant Acajou.,0
Des esprits entrent.,4
Air : Je mentirai toute ma vie.,8
"Le théâtre représente un bocage et un berceau, avec un banc de gazon : on voit, dans le lointain, des campagnes et des cabanes.",11
Il le fait reculer.,6
Il porte la main à sa chaîne d'or.,10
AIR : Quel désespoir.,8
À Mademoiselle Béjart.,12
Il tombe à ses genoux.,0
Le Dragoman paraît.,4
Elle aperçoit des papillons voltiger et se met à courir après.,0
Air : Sur des fleurs fraîchement écloses.,8
"Le théâtre change, et représente une grotte au milieu d'un bocage.",11
Il appuie sur un timbre qui est sur la table.,0
[À Ostorius].,12
"Elle crie, elle accouche.",3
Il s'interrompt.,3
Divertissement,8
Il fait apporter les fleurets et en donne un à Nicole.,10
Ils s'assoient l'un près de l'autre.,0
Ils leur baisent la main.,6
"Il ôte sa perruque, et la peigne.",10
Elle montre les spectateurs.,0
Elle laisse l'épée à la main de Théodat.,10
Air : Il faut quitter ce que j'adore.,8
[À la Reine].,12
AIR : Des fraises.,8
À Statira.,12
ENTRÉE de plusieurs meuniers et meunières.,4
"Cet endroit de la prison se remplit de prisonniers délivrés et de soldats libérateurs. On a enfoncé toutes les portes. Ils s'embrassent. On entend à différents intervalles les cris de vive Henri, vive Henri ! Mêlés du bruit des tambours et des trompettes. Prisonniers Et Soldats, s'embrassant dans la prison avec âme.",9
Il indique le nez de Kerkabon.,0
Et il se retire d'Eraste.,7
Au Baron.,12
À mon ami Coquelin cadet.,12
"Il lui donnent le bras. Le seigneur, le prieur et le bailli s'avancent.",6
On s'assied.,0
Il met sa couronne sur la tête de la statue de Molière.,10
Au commissaire.,12
Il parle au Roi.,12
À Irène.,12
Il marche.,7
Voyant qu'ils lui tâtent le pouls.,0
Il sort avec l'Estoile.,5
Il entend le [...]on.,9
Il l'appelle.,3
"Il cherche à s'appuyer contre le piédestal, et s'aperçoit que le groupe du bon Ange et du mauvais Ange n'est plus là.",0
Se mettant à genoux.,0
Elle arrache la lettre à Astolfe.,10
À David.,12
À Marchavant.,12
Il avale la Médecine.,0
Il continue.,0
Cliton ressort brusquement.,5
À Xénoclès.,12
À Armande.,12
"Gilles tire la porte, et ferme avec la clef.",10
Même Air.,8
Il tire une Lettre.,10
Il veut encore prendre son épée.,1
Air de la prise de tabac.,8
Galaor en même temps.,3
En le montrant de la main.,0
CAVATINE.,8
L'avocat écrit.,0
À un officier.,12
Puis parlant à soi-même.,12
"À Clistorel, le comédien.",12
Gillette rit.,3
SUR LE MIROIR D'ATALANTE. SONNET.,8
Air :,8
AIR. Voyelles anciennes.,8
"À gauche, le logis de M. Astringent. Le théâtre portatif d'un marchand d'orviétan s'élève au fond de la scène.",11
À Céline.,12
À Monseigneur le Comte de Clermont.,12
Montrant son coeur,0
"Le théâtre représente l'intérieur d'un château fort ; sur le devant est une terrasse ; elle est entourée de grilles de fer, et cette terrasse est disposée de façon que Richard, lorsqu'il y est, ne peut voir le fond du théâtre, qui représente un fossé, revêtu extérieurement d'un parapet ; c'est sur la terrasse que paraît Richard, et c'est sur le parapet que Blondel est vu.",11
Il lui montre la boite.,0
Le théâtre représente une partie des Jardins du Sérail avec une Grotte.,11
Il s'assoit.,0
Aménaïde s'avance.,7
À Octave.,12
Wallstein sort.,5
Regardant le coffre.,0
Regardant la robe devant la glace.,0
Baptiste sort.,5
Ils sortent par la même coulisse que Zéronès.,5
À Clabaud et à Chiffonne.,12
Tirant le numéro.,10
Lui montrant Colombine...,0
Et puis à Arlequin.,12
Elle va aussi pour l'embrasser.,6
Il montre ses enfants.,0
AIR : Ces filles sont si sottes.,8
Il regarde François à la dérobée.,0
"Le Docteur arrive qui consent au mariage de Léandre avec Isabelle; et de Scaramouche avec Colombine, et on présente ce couplet. Léandre danse avec Isabelle, et Scaramouche avec Colombine, et les danses finies montre un couplet. Le Docteur danse une entrée grotesque, ce qui finit le divertissement du Pédant.",9
Air : En quatre mois.,8
Il saute à son tour.,0
Ils sortent en haussant les épaules.,5
Ménipe arrivé.,7
À Eurinome qui entre.,12
Apercevant Tancrède.,0
Il lui donne les billets.,10
Il tire un portrait.,10
À ses gens.,12
Les guerriers sortent.,5
Avec énergie.,3
Une chambre à coucher.,11
Les enfants se retirent après avoir salué la compagnie qui les salue aussi.,7
Le théâtre se ferme avez la toile de devant.,10
AIR du Pré aux Clercs.,8
À Phénice.,12
Feuilletant des lettres et des papiers.,0
"Elle anime les Femmes sur une musique plus douce et plus légère. Les Hommes dont les sens sont aussitôt frappés à la vue des femmes, courent à elles avec tout le feu des désirs. Elles se défendent de leurs caresses et les repoussent avec modestie et fierté. On voit arriver quatre petits amours qu'on reconnaît à leurs ailes ; le premier a le casque et la cuirasse ; le second la perruque carrèe et la robe de magistrat ; le troisième est doré comme Plutus, et le quatrième n'a qu'une petite perruque ronde avec un petit manteau noir sur l'habit couleur de chair des amours. Ils s'approchent des femmes et leur présentent des guirlandes de fleurs d'un air soumis et respectueux. Ils reprochent ensuite aux hommes, par leurs gestes et leur danse pittoresque, leurs manières vives et brusques, et finissent par leur enseigner la façon dont ils doivent s'y prendre pour plaire et se faire aimer. Les hommes instruits par les amours se mettent aux genoux des femmes qui les enchaînent avec les guirlandes.",9
Air : À quoi s'occupe Magdelon ?,8
À Bégearss.,12
Elle entre.,4
Le théâtre représente le Camp des Grecs devant Troie ; cette superbe ville paraît dans l'éloignement.,11
Madame Varseuil sort.,5
Franville entre dans le cabinet.,5
À Bagatelle.,12
"Le choeur lui répond, en reprenant toujours le dernier vers.",3
Il tire le portrait.,0
"Il ouvre une bourse, et marque sur la table avec des louis tous les objets qu'il indique dans la carte.",0
Là ils se baisent.,6
"Le Théâtre représente l'intérieur d'une chambre rustique. Elle doit, par sa décoration, annoncer que la scène est en Turquie. L'action commence un peu avant le jour.",11
Pierrot et Colombine déshabillent Arlequin qui reste en chemise.,10
Coup de tonnerre.,9
Une Pendule sonne sept heures.,9
AIR. À l'ombre de ce verd boccage.,8
Air de Téniers.,8
Air : Ciel! l'Univers va-t-il donc se dissoudre ?,8
Montrant Eugène.,0
Il se heurte contre un arbre.,1
Au Soldat.,12
Il va vivement à sa table.,7
Clémence sortant de chez elle une chandelle à la main.,5
En montrant Coligny.,0
Lentement et avec gravité.,3
On entend quelques accords de tuorbe.,8
Il présente un papier à l'Ethérée.,0
Et puis revenant.,7
Jérôme sort.,5
Léandre entre.,4
En les regardant.,0
Calme.,3
Air Noté n°3.,8
Chantonnant.,3
AIR. Ah ! mon mal ne vient que d'aimer.,8
AIR : Ne raillez pas la garde citoyenne.,8
"À Géronte, avec le ton du respect.",12
Il tombe dans tes bras de Pylade.,0
Lui tendant les deux mains :,10
Se précipitant le front contre terre.,0
À Valère et à Henriette.,12
Elle les remet à Descartes et sort.,10
Air : Nanon dormait.,8
Elle sort avec le choeur.,5
Elle lui ferme la fenêtre au nez.,10
"Il se retire derrière la table, qu'il met entre lui et Florval.",11
À Castel.,12
AIR : V'là ce que c'est que d'aller au bois.,8
"Elle sort d'un côté, et Périandre vient de l'autre.",5
Hippolite sort.,5
Elle ramassse le gigot qui est par terre.,10
L'Oranger et l'Aubépine viennent en scène ; ils sont suivis par toutes les fleurs.,4
Il lui présente un poignard.,0
"Bas, d'un ton de confidence.",3
Il ouvre la porte.,0
"Le théâtre représente une grotte, où les Princesses vont se promener, et dans le temps qu'elles y entrent, huit Statues, portant chacune un flambeau à la main, font une danse variée de plusieurs belles attitudes où elles demeurent par intervalles.",11
Air. Branle de Metz.,8
À Angélique.,12
"Octave témoigne au Docteur la joie qu'il avait d'entrer dans sa famille : le Docteur l'en remercie ; mais en même temps il a peur que sa fille Isabelle n'ait point de goût pour le mariage ; et il montre ce couplet, sur l'air : « Tu croyais en aimant Colette ».",9
Air : Cet arbre arrivé de Provence.,8
AIR : Du fleuve d'Oubli.,8
Trouve les vers dans le gant.,0
À Guanhumara.,12
Air : On compterait les diamants.,8
[À Valentin.],12
"Alors un Juif, sortant de la synagogue, prendra à partie Isaïe et dira :",4
Entre Marianne.,4
Reprise de gémissements lugubres sous les maigres doigts de l'organiste.,9
Prenant la seconde.,10
Il lui donne le porte-feuille.,10
Elle ferme la porte.,10
À La Folie.,12
Une place. - Florence.,11
Avisant Bélisaire.,0
Il lit rapidement et prononce le dernier vers : Que veux-tu que je lui réponde ?,0
"Air : Ah ! oui, l'amant le plus parfait, de Scarron.",8
Air 180. Pavanne d'Enée.,8
À Pégase.,12
AIR : La ceinture.,8
Lettre supposée de Mélite à Philandre.,8
Donnant une lettre à Ribercour.,10
Il se tue.,1
Elle tourne le billet et l'examine.,0
À Du Rimet.,12
En montrant Agnès.,0
Il jette les yeux sur le tableau des proscriptions et il y voit son nom.,0
Il tire un poignard dont il se tue.,1
Il embrasse sa soeur.,6
HARANGUE D'URANIE,8
"Buttler, Isolan et Géraldin sortent.",5
Il les ramène en groupe.,7
Il sort par la petite porte.,5
LETTRE DE MAXIME À JULIE.,8
Il lui met dans la main une somme de sept francs cinquante.,10
Ils s'écartent tous trois.,7
"Il étend les bras en avant comme un homme qui tombe, et il ajoute en soupirant.",0
À Florìda.,12
Elle lui jette un masque.,10
Sur l'Air de celui de la Folle Journée.,8
Il embrasse l'épaule de Julie.,6
Il tire sa bourse.,10
Air : Du vaudeville de Cruello.,8
"Le théâtre représente les jardins de Galatée, et, dans l'éloignement, le palais d'Isoure.",11
À lui-même.,12
On se place.,11
"Apparition, à la porte d'entrée, de Jeannot en costume de marchand d'herbes.",4
Ils choquent leurs verres.,6
En s'attendrissant.,3
Une voix chante avec un Luth.,3
Aux spectateurs.,8
Il se rapproche de la cloison.,7
"AIR. Bon, bon, ce n'est qu'une fable, etc.",8
Se levant et lui remettant les papiers.,0
Un Saut.,0
À Jean.,12
"Tandis que le père de famille erre, accablé de tristesse, entre un inconnu, vêtu comme un homme du peuple, en redingote et en veste, les bras cachés sous sa redingote, et le chapeau rabattu et enfoncé sur les yeux. Il s'avance à pas lents. Il paraît plongé dans la peine et la rêverie. Il traverse sans apercevoir personne.",9
Il s'écarte sans sortir.,7
Il les pousse tous les trois.,6
"Nour le regarde, ce qui l'oblige à baisser les yeux.",0
S'adressant à Golo.,12
Elle trouve un billet placé sous des rubans.,10
À Alzaïde.,12
Parlant bas.,3
"Air : Vous qui vous moquez, par vos ris.",8
Air 199. Lasson bredondaine.,8
Son épée touche celle de Jodelet.,1
Le théâtre représente un des carrefours de la Foire.,11
Kalékairi sort.,5
Champagne s'en va.,5
"Amélie, auprès d'un arbre, presse une colombe contre son sein ; Rosine tient une corbeille de fleurs, et considère sa soeur en rêvant : elle est appuyée sur un oranger que Colin arrose.",11
"Air 190 : Aimez, charmante Blonde.",8
Donnant la robe de chambre à Thibaudier.,10
En Sicile.,11
On entend des éclats de rire.,3
II s'éloigne avec elle.,5
Il s'asseoit auprès d'Amanda.,0
Il frappe du pied.,0
Sanglots.,3
"Pendant cette scène, deux domestiques ont apporté une table essentiellement garnie de fruits et de laitage. Gilotin s'empresse d'y prendre place à côté de sa prétendue... On déjeune, tandis que les villageois se livrent au plaisir de la danse.",9
À Mlle Riccoboni.,12
Feignant de lire sur la lettre ce qu'il dit.,0
Elle va pour entrer chez elle.,7
Sortent Tony et Commercy.,5
Il lui jette l'ours.,10
À Juba.,12
Laurette paraît.,4
Elle lui frappe sur l'épaule,1
À l'Hiérophante.,12
Voyant venir Caliste.,0
"Après quoi, il lève sa batte et dit.",1
"À part, pendant ce mouvement.",2
Air : Une Abeille toujours chérie.,8
Air : Enivré du brillant poste.,8
On entend tout-à-coup un grand bruit au fond de la galerie.,9
À toutes ces interruptions il regarde Alceste.,0
Regardant à travers la fenêtre.,0
"Pendant la réplique du Directeur, Monsieur Constant est descendu sur le devant de la scène.",7
AIR : De quel ressouvenir affreux.,8
"Laforêt va chercher un fauteuil et des coussins qu'elle place au milieu du théâtre, et durant la scène suivante, elle ne cesse de roder autour de Molière, exprimant par une pantomime naïve et animée la douleur que lui cause son état.",9
Tous se démasquent.,10
Montrant son xhapeau plein d'argent.,0
Octave entre dans la maison.,5
Elle tire son poignard.,1
"Le théâtre représente le vestibule du temple de Jupiter, à Trachine.",11
Avec joie.,3
Apercevant Villebrequin.,0
Il montre son frère.,0
"AIR. Ô reguingué, ô lon lan la.",8
"Elles se taisent, et après quelques moments de silence, Monsieur Bertrand continue.",3
Levant les yeux.,0
À Aglaé.,12
"Le théâtre change, et représente une solitude.",11
À Olympie.,12
Elle baise Eras.,6
"À ces mots, Rosalie paraît accablée. Dorval, qui s'en aperçoit, se tourne vers elle, et la regardant d'un air plus doux, il continue :",12
AIR. Comme deux seaux dans un puits.,8
Il va se rasseoir.,0
Il le frappe.,1
"Il va pour sortir, puis se ravise.",5
AIR. Noté N°10.,8
Montrant la porte de Theocrite.,0
Dumont sort.,5
"Arlequin ici badine, et l'interroge pour rire.",3
Elle dit à Anthonie.,12
"AIR. De la Barone, etc.",8
Air : Du Prévôt.,8
AIR : des fraises,8
Ils sortent des tentes.,4
Air 2O1. Marche des Dragons.,8
Allant à Lisette.,7
On entend la sonnette de la boutique.,0
Saint-Albin veut sortir.,7
Antistrophe VI.,8
Montrant Madame La Ressource.,0
Il se jette à ses pieds.,0
Entre Célimène.,4
Il parle à Orosmane.,12
Elle veut se retirer.,7
"Il se jette au cou de son père qui se laisse embrasser avec un peu de mauvaise grâce, mais lui rend son baiser. Molière se dirige ensuite vers Cressé et La Couture qui l'attendent au fond du théâtre.",9
Il jette aux pieds du Roi l'épée d'Osmond.,10
AIR : Branle de Metz.,8
La scène est à Belmont.,11
Hans paraît.,4
"Il prend terre et après s'être secoué comme un barbet qui sort de l'eau, il dit:",10
Il s'enfuit.,5
Varanger rit.,3
Tout haut.,3
Elle déchire le sien.,10
Entre la Bonne.,4
AIR : Que de gentilles pélerines.,8
AIR : O reguingué.,8
On entend la vielle.,8
Il ferme la grille de sa prison.,10
"Le théâtre représente une montagne : et dans le fond une bouche d'Enfer. Arlequin sort de la montagne et s'endort sur un gazon, plusieurs songes agréables voltigent autour de lui et font un ballet ; et un des songes présente ce couplet, sur l'air : « Ici chacun s'engage ».",11
À Williams.,12
Elles s'enfuient.,5
Violons.,8
Il s'assoit à côté de Lorenzo.,0
Air 174 : Quand j'irai voir Remiremont.,8
À Monsieur De Faublas.,12
Lui donnant une bourse.,10
Il lui montre le sac.,0
"Le théâtre se change, et devient un Jardin délicieux.",11
Elle parle à la Nuit.,12
Le choeur répète ces deux derniers vers.,3
Après un silence et avec effort.,3
Elle rajuste sa coiffe devant le miroir.,10
AIR. C'est une excuse.,8
"Madame Dormel file au grand rouet sur le devant du théâtre ; son fils est à côté d'elle et carde du coton. La lassitude le force d'interrompre de temps en temps son travail, qu'il reprend ensuite avec vivacité. Sa mère jette sur lui par intervalle des regards de pitié. Sophie tricote auprès de la couchette où est l'enfant ; elle est placée vis à vis de la porte, qu'elle regarde aussi de temps en temps d'un air triste et inquiet.",9
Il se met en garde.,1
Il sort avec humeur.,5
Elle lui lève ses robes de chambre l'une après l'autre.,10
Approchant de la table.,7
Aux étrangers et aux esclaves.,12
SECONDE ENTRÉE. OVIDE.,8
Puis jetant les yeux sur Lucidor.,0
La compagnie entre.,4
Annette sort.,5
À Clorine,12
Ici les deux garçons sont sortis.,5
Lui montrant une autre lettre.,0
Vers Mars.,12
En regardant Agrippa.,0
Allant au téléphone.,7
Le garde sort.,5
À Madame Leblanc.,12
Ces quatre stances sont chantées alternativement par une voix seule et par tout le choeur.,3
En se mirant.,0
Levant la tête.,0
À Artaxerce.,12
Acante continue.,3
"Les trois Grivois commencent à le tirer de la marmite, dans le temps que Scaramouche arrive.)",1
AIR : J'espérais que ma flamme.,8
Entre le marquis.,4
Robineau rit.,3
Voyant arriver Zéronès.,0
Léandre se sauve.,5
Montrant Araminte.,0
Cascaret sort.,5
Il la baise.,6
Il l'interrompt.,3
Elle saisit le bras droit de Job.,6
Ils font entrer les femmes.,5
AIR. Nous jouissons dans nos Hameaux.,8
Il sort un papier de sa poche.,10
Tout bas ce qui suit.,3
"Rosalie, la Comtesse, le Baron, Valere, Dorante assis.",0
"Don Juan, mange des serpents et poursuit.",0
"Entre Fra-Ambrosiod'un air agité, et en désordre.",4
AIR : La bonne aventure au gué.,8
"Les cyclopes, les aquilons et les salamandres se joignent et font une entrée comme on n'en a point vu.",4
"La muse Polymnie qui préside aux Arts dépendant de la Géométrie, et qui a trouvé l'invention d'introduire sur le théâtre des personnages qui expriment par les actions et par les danses ce que les autres expliquent par des paroles, s'avance environnée d'un nuage qui paraît d'abord fermé, et qui s'ouvrant peu à peu découvre la Muse au milieu de plusieurs ornements de peinture et d'architecture. Elle excite ceux qui ont commencé de chanter d'une manière comique à rechercher avec soin tout ce qui l'on peut retrouver de plus noble et de plus délicat dans le chant.",9
Elle le regarde avec attention.,0
Elle frappe.,0
Théocrine et Selenisse se retirent.,5
"Rentre Teissier par la porte de gauche, Blanche derrière lui.",4
"Le théâtre se change en un théâtre de nuages, et Jupiter paraît dans son Palais, qui s'avance insensiblement vers le milieu du Théâtre, durant qu'on chante ces paroles.",11
AIR. ( Ma belle Diguedon. ),8
"Il n'est peut-être pas hors de propos d'avertir ici le lecteur que pendant que Clitandre parle, il accable Cidalise de caresses fort tendres, qu'elle ne lui rend point tout-à-fait ; mais auxquelles elle ne s'oppose pas non plus à un certain point.",9
Ils se retirent.,5
Air 99. D'une main je tiens mon pot.,8
On entend un bruit de hautbois et de musettes.,8
Sosie sort.,5
Béatrix rentre.,5
Rosette sort.,5
Tous les Bergers se retirent.,5
Elle sort par la porte latérale à droite.,5
Fermant les yeux.,10
Il va vers Arons.,7
Il remplit le verre.,0
À Zoraïde.,12
À Miss Déborah.,12
À Tyndare.,12
Apercevant Nelton.,0
Air de l'Anonyme.,8
Il menace Clabaud du doigt.,1
Il parle à ses gardes.,12
Deux moines arrivent.,4
Il sort avec l'autre geôlier.,12
Il s'assied près du chevalet.,0
À Marie et à Vincent.,12
Air. Du haut en bas.,8
"Il le presse, et l'autre s'enfuit.",1
L'ombre de Geneviève à Sifroy.,8
"Air : En deux moitiés, dit-on le sort.",8
"Le théâtre change, et représente une place publique, au milieu de laquelle est un bûcher.",11
"AIR. Suivons l'Amour, c'est lui qui nous mène.",8
"Dans le temps que les deux Africains veulent puiser de l'eau, le Dragon s'élance sur eux, et les entraîne.",9
À Mélite.,12
Montrant Lélie.,0
AIR : Du Vaudeville des chasseurs.,8
AIR. ( Je n'en veux pas davantage. ),8
AIR. ( Quand on a prononcé ce malheureux oui. ),8
Le Magister voulant se relever.,0
File sort avec Simon.,5
"À part, en s'en allant.",2
À Rodolphe.,12
Il lui montre la lettre.,0
[Sortie de Tartuffe],5
Air 10 : Poursuivons jusqu'au trépas.,8
Tandis qu'ils lisent.,0
Air : La garde passe.,8
Montrant la fenêtre qui n'est pas éclairée.,0
Feignant de reprendre sur la lettre.,10
Cérès répète ce dernier vers.,3
Un champ devant une petite maison.,11
Il s'en va avec le panier sur la tête.,5
AIR : On vit sortir d'une grotte profonde.,8
VILLANELLE,8
Air de la Magnotte.,8
CLORINDE. TRAGÉDIE.,12
Il tire le verrou.,10
OEnone sort.,5
Se laissant tomber sur un siège.,0
"AIR : Chère Annette, reçois l'hommage.",8
L'Amour et la Jeunesse s'en vont avec le Maure.,5
Apercevant Monsieur Dumont.,0
Entrant au Théâtre.,4
On entend la ritournelle d'une sérénade.,8
Tirant un billet.,10
"Air : Pauline, au printemps de son âge.",8
Première Entrée.,8
Au Major.,12
Le bruit de chasse continue.,9
Avec gaieté.,3
"Le théâtre représente une place de Venise, environnée de palais magnifiques, où se rendent quantités de canaux couverts de gondoles.",11
AIR : On dit que le mariage.,8
Il ferme mal la porte.,10
SPECTACLE.,8
Elle montre Adrienne.,0
À Carmosine.,12
Il reprend.,0
Elle va se mettre sous le feuillage.,11
"Air : J'ai, sans y penser.",8
Il fort.,5
Il montre du regard la porte de droite qui mène aux appartements de la comtesse.,0
Revenant à Marie.,12
"Les écuyers suspendent ses armes aux places vides, au milieu des autres trophées.",10
S'adressant à Oronte.,12
AIR : Pierrot dit à Magdeleine.,8
Hector lit.,0
Air : Du pas redoublé de l'infanterie.,8
Il ouvre une fenêtre.,0
S'interrompant.,3
Elle se tourne vers le fond.,0
"À son fils,",12
Elles tombent toutes deux sur un lit.,0
Il les sépare.,7
Récit.,8
Prenant son ton de pensionnaire.,3
Air : Regard vif et joli maintien.,8
À Monsieur Racosse.,12
À Paul.,12
Elle jette la guinée.,10
Hésitation.,3
Montrant sa lettre.,0
À Scapin.,12
Après l'avoir leu.,0
Écoutant et allant à la fenêtre.,0
"Timante, Hortense et Marinette sortent.",5
Tirant le double louis qu'il a reçu d'elle.,10
Regardant la compagnie.,0
Il fait avec ses deux mains l'image de la bascule.,0
Les Ombres chassent le poète avec le manche de leurs balais.,1
Air : Vaudeville de l'Officier de fortune.,8
Lui donnant le portrait d'Orphise qu'il a dérobé.,10
Haly se retire.,5
Il se jette aux genoux de Lise.,0
Il continue de lire.,3
Coup de cymbales à l'orchestre.,8
AIR. ( Je suis la fleur des Garçons du Village.),8
"Les jeux, les plaisirs et les grâces paraissent.",4
"Marinette, à l'oreille.",3
Apercevant Emirène.,0
Il s'assied sur le canapé ; allant à lui.,0
"Ils sortent avec confusion, la femme reste.",5
Le mari de Mélisse insiste et se fâche.,3
Il entre dans la chambre.,5
Air : Monsieur de la Palisse est mort,8
Elle crie.,3
Claudine sort.,5
Air 11. On n'aime point dans nos forêts.,8
Oronte arrache l'écu à Olympe sur le point qu'elle allait être tuée par Dorame.,10
AIR : Vaudeville de la Robe et les hottes.,8
AIR. Ah le bel oiseau Maman.,8
À Eudoxe.,12
AIR ( Tu croyais en aimant Colette. ),8
À La Poirier.,12
À Madame et Mademoiselle Corneille.,12
En riant.,3
Il montre Almaviva.,0
Au chevalier.,12
À Déjanire.,12
Montrant le Bon-Sens.,0
Air : J'étais gisant à cette place.,8
Il continue en marchant.,7
MÊME DÉCORATION de lieu qu'au second Acte.,11
On entend une ritournelle.,8
AIR : Tandis que tout sommeille ; (de l'AmantJaloux),8
Il lui porte la main sur le sein.,6
Tous les Grecs ont la vue baissée.,0
Changeant de ton.,6
"Il se lève, ainsi que ses conjurés.",0
À Adeline.,12
L'enfant pleure.,3
Les apercevant.,0
Apercevant la Madone qui est au bord de la route.,0
Écartant les cheveux.,10
Laisse-Rien sort.,5
"La scène se passe à la frontière, dans la salle de la visite des bagages. Des malles et des sacs de nuit rangés sur deux tables placées au premier plan, l'une à droite, l'autre à gauche. Banc au fond.",11
Quatre bergers et une bergère ferment le divertissement.,5
Marchant rapidement dans l'appartement.,7
Lisant la seconde lettre.,0
Air : Souvent je voyais sous l'ormeau.,8
AIR. Et mon petit coeur de quinze ans.,8
À ceux de sa suite.,12
AIR 18. ( Menuet de Grandval. ),8
Il tire un petit instrument de sa poche et lime ses ongles.,10
"Le bord de l'Arno, un quai. On voit une longue suite de palais.",11
S'approchant de Madame de Saint-Genis.,7
Duparc ôte le mouchoir et tourne le chapeau de façon à montrer à ses camarades ce qui est dedans.,0
Paquita ferme la porte.,10
À Sarcide.,12
Il le rhabille.,10
Air.,8
AIR : Réveillez-vous.,8
Auguste la rejoint.,7
Marche guerrière : on porte les armes de Tancrède devant lui.,7
Strophe III.,8
Ernest les présente à Sophie.,0
Il va pour mettre le feu au charbon. On frappe.,0
Air : Le plaisir qu'on goûte en famille.,8
Air 43. Je ne suis pas si Diable.,8
À l'orfèvre.,12
Alain rentre.,4
En fureur.,3
Les enfants s'en vont.,5
Elle dit ces mots un peu éloignée des autres.,2
Mademoiselle le Roi sort.,5
L'horloge sonne quatre heures.,0
"Là, ils recommencent de le battre.",1
Diane va ouvrir.,0
"Rentrée de Charpentier père ; il trouve la lettre, la lit et tombe mort.",9
Mode de 1809.,10
Elle détache et consacre au poète les fleurs de son corsage.,10
Air : Allez-vous-en gens de la noce.,8
