text,label
"Le Théâtre représente la salle d'un bordel, dans laquelle Alcibiade est introduit par son confident.",11
Montrant Lélie.,0
À Carmosine.,12
D'un ton furieux.,3
"Auguste et Eugénie sont debout au fond de la salle. Des couronnes d'or semblent se poser sur leur tête, quand Ondine parle de leur royauté.",0
Elle embrasse la Ville.,6
Eugénie revient avec son plat.,4
Du Duo des deux Avares.,8
Retenant Agrippa.,6
Il s'assied sur le canapé ; allant à lui.,0
Air 2 : Quand je tiens de ce jeu d'Octobre.,8
À Saint-Castin et à Zika.,12
Coup de cymbales.,8
Air : Pour être heureux dans cette vie.,8
AIR : Du Vaudeville du Roi et le Fermier.,8
Il consulte le maire.,0
L'avocat Placet sort.,5
Elle détache une guirlande de fleurs dont elle l'entoure.,10
Lisant une note.,0
Il rit encore.,3
Son épée touche celle de Jodelet.,1
Air du vaudeville de Jean Monnet :,8
AIR De Joconde.,8
Vers Arlequin.,12
AIR. À ta mère à présent.,8
Aux citoyennes.,12
Aux courtisans et aux gardes.,12
LETTRE DE CLÉONTE à Pamphilie.,8
Parlant à Fabrice et à Guillot.,12
Rideau.,11
Air : Sur des fleurs fraîchement écloses.,8
Air : Regard vif et joli maintien.,8
Elle s'y regarde.,0
Le roi sort.,5
À Borchamp.,12
"Le Théâtre représente la chambre de l'Abbé Dursaint. On voit dans le fond une porte vitrée ; sur le devant du Théâtre est une table à tiroir, sur laquelle sont quelques livres, quelques papiers et une écritoire. L'action se passe sur les deux heures après-midi.",11
À Erimène.,12
Air : Pour passer doucement la vie.,8
Tous se retirent hormis Alix.,5
À Eve.,12
Pas de coup de tonnerre.,9
Prenant son ton de pensionnaire.,3
"À Géronte, avec le ton du respect.",12
"Ils s'en vont dans leur chambre. Eugénie, en s'en allant, éteint l'électricité. Nuit sur la scène. L'instant d'après, Eugénie sort de sa chambre, va jusqu'à la fenêtre, colle son front au carreau. Elle prête l'oreille à un roulement de voiture, puis essaie de regarder par la fenêtre. Comme elle ne voit pas s'il y a une voiture contre le trottoir, elle ouvre doucement le battant.",9
Il sort vivement par le fond à droite.,5
Elle ouvre le livre.,0
Il tire le portrait.,0
Portant la main sur son épée.,1
Air : Nanon dormait.,8
Casimir et les gardes emmènent Christierne.,5
Air : Je m'sentais là-dedans.,8
Une place. - Florence.,11
"Pendant ces vers de Wallstein, Illo sort.",5
À Belrose.,12
À Angélique,12
Air : Quant on ne dort pas de la nuit.,8
Les laquais sortent.,5
Quand elles sont parties.,5
Il l'aperçoit.,0
Il prend un morceau d'un des plats qu'on apporte et le met dans sa bouche.,0
Agis et Lysander sortent.,5
2ème COUPLET.,8
VAUDEVILLE,8
Il se jette aux genoux de Tamerlan.,0
Il lui montre la lettre.,0
Après un petit silence.,3
Il continue de rire.,3
Isabelle entre avec Pierrot dans l'Hôtellerie.,5
Air : Ciel ! L'Univers !,8
Ils entrent dans la maison d'Alcésime.,5
On entend quelques accords de tuorbe.,8
Béatrix rentre.,5
En regardant de loin.,0
LETTRE D'ALIDOR A CLORISE.,8
Et à La Ramée.,12
"François va a la cheminée, jette son paquet à terre, enfonce son chapeau sur ses yeux, et s'assied dans l'âtre, la tête dans ses mains.",11
Air 180. Pavanne d'Enée.,8
Il pose à gauche.,10
Il lit la fin de la lettre.,0
"AIR. De la Barone, etc.",8
Elle le rappelle.,3
"Air : Depuis, que je sais que la bonté ;",8
Les enfants font du bruit avec leur tambour.,9
Aux mondaines.,12
Et puis à Arlequin.,12
LA GUENON ET SON MAITRE,8
Il sort avec humeur.,5
Elles s'enfuient.,5
"Clitandre prouve donc à Cidalise, qui d'abord lui demande pardon, et qui ensuite se fâche très vivement, qu'elle aurait beaucoup mieux fait de ne lui avoir pas montré de doutes. C'est en vain qu'elle lui dit qu'une plaisanterie si simple ne devrait pas avoir des suites si sérieuses. Soit qu'il en soit réellement piqué, ou qu'il la prenne pour prétexte, il est certain qu'il s'en venge. Toutes réflexions faites pourtant, il fallait bien que de façon ou d'autre cela finît, et qu'elle eût à se plaindre de lui autant que vraisemblablement elle s'en flattait.",9
File sort avec Simon.,5
À Berte.,12
"AIR. Où courez-vous, Monsieur l'Abbé.",8
Ils entrent tous chez Mme de l'Aiguille.,5
"Air 35 : Tes beaux yeux, ma Nicole.",8
À Marotte.,12
Elle revient sur ses pas.,7
Pierrot et Colombine frappent Arlequin.,1
AIR ( Tu croyais en aimant Colette. ),8
À l'Italienne.,12
AIR : Que de gentilles pélerines.,8
Elle va pour poser le parapluie à gauche de la cheminée.,10
Ils changent de billet.,10
Air : Savez-vous l'astrologie ?,8
Air : Jusques dans la moindre chose.,8
Il lui donne les billets.,10
"On bande les yeux a Pierrot et Don Juan enlève Fanchon. Arlequin ôte le bandeau des yeux de Pierrot qui est fort affligé de ne plus trouver sa femme, Arlequin enlève a son tour Pierrot sur son dos et le prologue finit.",9
"Dans une terme. - Au fond, à côté de la porte d'entrée, une grande fenêtre. - par les rideaux entr'ouverts on aperçoit la campagne. - À gauche, une vaste cheminée ; à droite, une porte conduisant dans une chambre voisine, à droite aussi aa balTet, et devant le buffet une table. Au lever de rideau, Nanon dresse le couvert sur la table.",11
L'auteur s'en va.,5
"Pendant ces dernières paroles, Guanhumara est rentrée par la galerie du fond. Elle conduit Hatto et lui montre du doigt Otbert et Régina, qui se tiennent embrassés. Hatto fait un signe, et derrière lui arrivent en foule les princes, les burgraves et les soldats. Le marquis leur indique du geste les deux amants, qui, absorbés dans leur contemplation d'eux-mêmes, ne voient rien et n'entendent rien. Tout à coup, au moment où Otbert se retourne entraînant Régina, Hatto se dresse devant lui. Guanhumara a disparu.",9
Sosie sort.,5
Il t'embrasse.,6
Entre Mademoiselle Kronska.,4
"AIR. Et zeste, zeste.",8
Elle prend un éventail et se tape sur le nez.,10
Apercevant Emirène.,0
Au comble de la joie.,3
Il se tue.,1
Comme s'il s'adressait à quelqu'un à sa droite.,12
"À Fanie, qui entre.",12
À Madame Villedieu.,12
Et puis revenant.,7
L'officier sort.,5
Il lit des yeux.,0
Il met son chapeau.,10
À Laforêt et de Brie.,12
Elle découvre une barbe.,0
AIR 106. ( Un jour dans un plein repos. ),8
Le monstre paraît.,4
"Il se retire derrière la table, qu'il met entre lui et Florval.",11
À Clorine,12
Musique céleste.,8
Air : J'ignorais comme on fait l'amour.,8
Il montre la statue de Pompée.,0
La magie se retire.,5
Méme air.,8
L'Officier part.,5
Embrassant Berthe au front.,6
Il le frappe.,1
Il prend à gauche une perruque de jeune homme.,10
Il montre à Molière le titre du manuscrit.,0
Se mettant entre eux.,11
Elle relit la lettre qu'elle tenait en entrant.,0
Montrant son épée.,0
À Florestine.,12
Air : Il faut quitter ce que j'adore.,8
Après les avoir embrassés.,6
Fléchissant.,3
Arnolphe la tire.,6
La scène est chez le Président des Bouquins.,11
Colombine arrive.,4
Il renverse la tasse.,10
AIR : On ne peut aimer qu'une fois.,8
Apercevant François.,0
Elle poursuit.,3
Elle l'embrasse.,6
À Tyndare et Philocrate.,12
Palmire sort.,5
"La noce entre. La Comtesse, le Marquis, etc. s'assoient sur un banc à un côté du Théâtre ; et pendant que les violons jouent la Marche, tous les gens de la noce, deux à deux, font la révérence à la Comtesse en passant devant elle, et se vont ranger au fond du théâtre.",9
À Jacinte.,12
"AIR. Du pain, de l'eau, elle vit.",8
Elle regarde la statue.,0
À Mademoiselle Saint-Yves.,12
Les poignards leur tombent des mains.,10
Elle sort avec Antonio.,5
À Adeline.,12
À De l'Aune.,12
Mathurin sort. Cordiani s'assoit sur un banc à droite.,5
À Azémire.,12
Il lui donne sa cassolette.,10
AIR. Que je suis à plaindre en cette débauche.,8
Gillette rit.,3
Il marche.,7
On entend des coups de marteau à la cantonade.,9
"AIR, Canon. Gros nez, gros nez.",8
"La mer s'irrite, les flots s'élèvent et s'étendent sur le rivage.",11
Le Démon donne à Aristandre la robe qu'il a apportée.,10
À Madame Germain.,12
Rendant la lettre.,10
Il aperçoit Dona Elvire.,0
En le regardant fixement.,0
Elle met un voile.,10
À Monsieur Racosse.,12
Ici les Juges vont aux opinions.,8
Il frappe encore.,1
À Polyphonte.,12
À la Ramée.,12
À Darmant.,12
Rosette sort.,5
Jérôme sort.,5
À Ferrande.,12
Guzman rentre.,5
"Le théâtre change ; Phanor parait dans le fond, assis sur un trône ; son visage a repris ses premiers traits.)",11
Premier Air.,8
Manette va pour prendre les vases.,10
Un valet vient.,4
AIR nouveau de M. Hormille.,8
Avec joie.,3
AIR : Le tems passe.,8
Air : Valet chez une fermière.,8
Stanislas réparait au fond.,7
À Madame Dru.,12
Le Comte lui donnant son épée.,10
Elle le quitte et retire sa main hors de l'eau.,6
Antistrophe V.,8
Tersky se tait.,3
En regardant Agrippa.,0
Il prend la main de Déligny.,6
Il congédie la foule et les musiciens.,7
"Le bord de l'Arno, un quai. On voit une longue suite de palais.",11
Il dit au prince.,12
Marche de la Noce.,8
"Il se déshabille, et met son rabat.",10
Licas sort.,5
Il l'embrasse avec effusion.,6
La Marguerite entre.,4
"Ils s'asseyent tous, excepté l'Actrice et l'Abbé.",0
Apercevant Zonglio Giannilaro.,0
Air : La Comédie est un miroir.,8
"Il sort à droite, suivi de tout le monde.",5
Air : Cet arbre arrivé de Provence.,8
"Viennent successivement plusieurs autres Officiers, à qui Antoine recommande également de ne point troubler son Maître.",4
Elle prend des petits biscuits ronds et plats.,10
Apercevant le tableau des proscrits.,0
Un porteur d'instruments de musique paraît.,4
À Salmonée.,12
Elle se desserre.,10
Elle lui passe une chaîne et un bracelet.,10
"AIR 51. ( Allons voir, trois fois. )",8
Antistrophe VI.,8
Entre Catherine.,4
Spengler entre.,4
Regardant à travers la fenêtre.,0
Lettre de Périandre à Hylas.,8
Chacune des Muses porte aux pieds de Voltaire l'attribut qui la distingue.,10
"Don Juan, mange des serpents et poursuit.",0
On entend ici un bruit de Trompettes.,8
À Rosette.,12
Air 36. Perrette étant dessus l'herbette.,8
Brigandeau paraît.,4
Montrant Madame La Ressource.,0
"Le théâtre représente une grotte, où les Princesses vont se promener, et dans le temps qu'elles y entrent, huit Statues, portant chacune un flambeau à la main, font une danse variée de plusieurs belles attitudes où elles demeurent par intervalles.",11
À Crisimant.,12
À Madame Aglebert.,12
"Air 65 : Bouchés, Naïades, vos fontaines.",8
"Elle se lève, se met à la place de Maurice, ouvre le tiroir et y prend la boîte qu'elle montre à Maurice qui reste debout.",0
On entend un bruit de symphonie.,8
Il donne un papier à Oronte.,10
Il ouvre la lettre et lit.,0
Paquita ferme la porte.,10
La scène est à Belmont.,11
AIR : Vaudeville du Baiser au porteur.,8
Air: Où s'en vont ces gais bergers?,8
"Monsieur Tressant est coiffé avec un petit bonnet sur lequel il y a peu de poudre, mais peigné avec le plus grand soin ; son habillement est un surtout de drap gris, une veste et une culotte de satin de pareille couleur, des bas de soie à côtes, assortis au reste, et une très petite canne à pomme d'or avec laquelle il se joue : tout le monde se lève quand il entre.",10
Le Théâtre représente un salon à manger. L'action se passe sur les sept heures du soir.,11
Elle l'embrasse ; Isabelle lui baise la main.,6
Air 187 : Sur les bords d'une fontaine.,8
Il approche un peu son siège.,7
La première petite fille va à sa maman qui est assise devant le café y elle revient tout de suite avec la permission de jouer. Henri se rapproche.,7
Il arrache une épée au premier qui se présente.,10
"Il va pour sortir, puis se ravise.",5
AIR. Je suis gaillard.,8
Elle renvoie les Domestiques.,6
Air : Et j'y pris bien du plaisir.,8
Le prenant par le bras.,6
Strophe.,8
Elles sortent avec Monsieur Mignard.,5
Lui présentant un portefeuille.,0
Aux genoux de Rosalie.,0
Ils entrent.,5
À son capitaine des gardes.,12
AIR : Mon mari est à la taverne.,8
"Pendant la réplique du Directeur, Monsieur Constant est descendu sur le devant de la scène.",7
Il leur casse les bouteilles sur la tête.,1
AIR : [...],8
"Il fait tomber une grêle de coups sur le dos d'Apollon, qui s'enfuit.",1
Elle rit comme une folle.,3
Il se jette aux genoux de Lise.,0
AIR : Quand on a prononcé.,8
À Jenneval.,12
Sosie et Cléanthis se mettent aussi à genoux.,0
STRATON se retire.,5
Elle passe sa main sur la gorge de la marquise.,6
Il aperçoit Madame Gercour;,0
Il met la main à son épée.,1
Il dit bas ce vers.,3
Il se rapproche de la cloison.,7
Eucherius lit.,0
Regardant encore Agrippa.,0
Tirant un billet.,10
Air : Second menuet.,8
AIR. C'est une excuse.,8
"À part, en s'en allant.",2
Ils entrent tous deux comme continuant de se parler.,4
Aux conjurés.,12
Montrant Valcour.,0
"Le théâtre se change en un théâtre de nuages, et Jupiter paraît dans son Palais, qui s'avance insensiblement vers le milieu du Théâtre, durant qu'on chante ces paroles.",11
Air : Voici les Dragons qui viennent.,8
"Le Théâtre représente une forêt. Dans le fond, et sur le côté gauche, est une cabane.",11
Après l'avoir leu.,0
Calme.,3
La Peyrouse rentre.,4
Montrant le papier que le faux vieillard lui a laissé.,0
Anselme tirant aussi une épée de sa houlette qu'il présente à Lisis.,1
"Le Marquis est en frac fort simple. Lépine et les Laquais ont des habits gris galonnés en argent, et des chapeaux avec des plumets blancs.",10
"Air Lafarira dondaine, gai !",8
Les garçons s'en vont.,5
Il aperçoit l'anse au collier de Caquire.,0
Il se retourne pour rire.,3
Le Comte lit.,0
Montrant la Comtesse.,0
Elle sort avec Carabosse.,5
Il regarde dans sa main.,0
AIR : La ceinture.,8
En montrant Léonore.,0
Il sert vivement un verre et une bouteille qu'il tenait à la main.,10
On joue l'Ouverture.,8
"Paraissant en noir, avec des pleureuses.",4
Il tire le verrou.,10
À Etienne.,12
Diane va ouvrir.,0
À La Roche.,12
Elles abaissent toutes deux leurs coiffes.,10
Là ils se baisent.,6
Elle s'asseoit.,0
À la Chanteuse.,12
En Sicile.,11
L'ange couronne Eugénie.,10
À Paul.,12
Air 6 : Menuet de M. de Grandval.,8
Natalie découvrant la main de son mari.,0
Il se rassied dans son fauteuil.,0
Au Juge.,12
Il embrasse une seconde fois Monsieur Mathieu.,6
Il s'en va avec Gertrude.,5
"Il attrape Pierrot par un pied et tire. Celui-ci se cramponne aux coussins avec des cris de merluche. On parvient à arracher Pierrot de cette voiture. Il donne, avec une tape amicale sur la joue, un louis de pourboire au cocher ébloui. On met Pierrot dans sa voiture où est déjà Colombinette. On ferme la portière. La noce monte dans les voitures, levant les bras au ciel et disant : Sauvés, mon Dieu ! Au moment où les voitures vont s'ébranler, Colombinette appelle. Quoi encore ? On constate que Pierrot s'est évadé par l'autre portière. Effectivement, on l'aperçoit courant au galop. On le poursuit. On le rattrape au marché aux fleurs de la Madeleine. Il révolutionne le marché, réclamant une plante inconnue qu'il appelle : Rosa sempervirens funulariflera. Il dit cela en montant et descendant la gamme, malgré son exaltation. On ne connaît que ça. Il cite Linné. En vain. Alors il se décide à acheter un bouquet de violettes de dix centimes. On le ramène. Il va offrir le bouquet de violettes à Madame Ventre. Pendant ce temps, on voit Arlequin qui console sa cousine Colombinette. - Un ivrogne passe.",9
À Catane.,12
"À Magnus, qui est resté debout.",0
"Le Marquis ouvre le bosquet ; on aperçoit une Statue habillée à la moderne, en habit blanc, un demi panier, telle que la Comtesse fera habillée sur le théâtre, et de la même taille que l'actrice qui jouera ce rôle.",0
Fin de l'Air 102 : Nanon dormait.,8
"Placide, Phylazie, Périmène, Palestrion, et les valets rentrent.",5
"Air : Pour t'avoir, le grivois te guette.",8
Ils sortent en se faisant de grandes démonstrations.,5
Il appuie sur un timbre qui est sur la table.,0
Air 22 : Le fameux Diogène.,8
Il remplit le verre.,0
L'Huissier sort.,5
Il indique le nez de Kerkabon.,0
À Mademoiselle Dupont.,12
Tirant le numéro.,10
"AIR : Mon Coeur charmé de sa chaîne, etc.",8
"Puis, s'adressant à Madame Argante.",12
"Air : Pauline, au printemps de son âge.",8
Pasquin sort.,5
"Le théâtre représente une chambre meublée très simplement, où l'on voit les portraits d'Arlequin et d'Argentine. Argentine, assise, festonne ses deux enfans, sur des tabourets, sont a ses côtés l'un feuillette un livre pour en voir les estampes l'autre joue avec un jeu de cartes.",11
Eurimédon se penche pour lui baiser le sein.,6
"Laforêt va chercher un fauteuil et des coussins qu'elle place au milieu du théâtre, et durant la scène suivante, elle ne cesse de roder autour de Molière, exprimant par une pantomime naïve et animée la douleur que lui cause son état.",9
La devineresse sort.,5
"Air 27 : Et zon, zon, zon.",8
Tout le monde se retire.,5
En montrant sa main à Aristide.,0
Jacquette sort.,5
Il ôte son casque.,10
Air : Pégase est un cheval qui porte.,8
"Ici, Don Bertran paraît qui les écoute.",4
AIR : Vaudeville de la Robe et les hottes.,8
AIR : Ces filles sont si sottes.,8
SEXTUOR.,8
Clorimant et Géraste sortent.,5
À Lisandre.,12
Sémiramis lit.,0
Déchirant l'arrêt.,10
Lucile sort.,5
Elle aborde Lucidor.,12
Air On n'aime point dans nos Forêts.,8
"Ils parlent tous deux en même temps, s'interrompent et confondent.",12
Alors il appelle tout le monde.,3
"Ses Ambassadeurs étant de retour vers lui, ne s'y trouvent que pour l'affliger d'avantage, puisqu'il apprend les refus et la colère de cette Reine en même temps. Et enfin possédé de son désespoir, il veut avoir par la force ce que l'amour ne lui peut donner. Et son frère même qui jusques à ce point avait toujours combattu ses desseins, comme si le Ciel l'avait touché en un instant à la vue des malheurs de son frère, proteste de ne point diviser ses intérêts d'avec les siens, et d'entreprendre une même vengeance.",9
Au gouverneur.,12
Montrant le parterre.,0
"- Là-dessus il s'agenouille en pleurant, et dit tout doucement une oraison. Les chevaliers retournèrent vers Pilate, et lui parlèrent de la sorte :",0
Entre Clémence.,4
Roxane sort.,5
Il embrasse le Petit Poucet et Javotte.,6
Ils entrent chez Géronte.,5
"À Mademoiselle Saint-Yves, en la prenant par la main.",12
À Godemichi.,12
Elle entre.,4
"AIR : Tu croyais, en aimant Colette.",8
"Alors un Juif, sortant de la synagogue, prendra à partie Isaïe et dira :",4
Elle lui donne la bourse.,10
Elles sortent avec le père Antoine ; Goton etles trois petites filles les laissent passer.,5
À Amintas.,12
"François Ier traverse la galerie, saluant les uns, souriant aux autres ; il s'arrête devant Bouchet, et le regarde d'un oeil-fixe, mais avec bonté.",4
Elle dit ces mots un peu éloignée des autres.,2
"Elles s'avancent vers ta porte de droite, mais au même instant où elles vont en franchir le seuil, la porte s'ouvre et Peki parait, dans son costume d'entrée.",7
Varanger rit.,3
Acante continue.,3
AIR. Et mon petit coeur de quinze ans.,8
On emmène Septime et Martian.,6
Au pendragon de Bretagne.,12
Les lutins veulent rebrousser et reporter Léandre dans l'Île Noire.,6
Air : Vive les fillettes.,8
Il lui présente les Défenses de l'Empereur.,0
À Philiste.,12
Silence.,3
Tous les gardes sortent.,5
"AIR. Je vois venir ma mère, arrêtez-vous donc.",8
Il va jusqu'à la porte de la chambre.,7
Apercevant la Madone qui est au bord de la route.,0
Même air que le précédent.,8
À Descartes.,12
Il les lit.,0
Elle s'appuie sur elle.,6
À Dutremblet.,12
À part le premier vers.,2
À part en s'en allant.,2
Allant au téléphone.,7
Il frappe à la porte d'Arlequin.,0
Il sort un papier de sa poche.,10
Il descend.,0
Alidor s'en va et Angélique continue.,5
Grave et dune voix sourde.,3
"Tout le monde se lève ; des laquais enlèvent les sièges ; on se groupe et on cause, pendant que Ninon vient sur le devant de la scène.",0
ENTRÉE DES PAYSANS ET DE PAYSANNES.,8
Il montre son portefeuille.,0
Le choeur répète ces trois derniers vers.,3
Au Procureur.,12
"Colombine, en embrassant Trafiquet, donne sa main à baiser à Octave.",6
À Betti.,12
Floridan s'échappe.,5
"Blanche s'assied, inquiète, et regarde autour d'elle. Personne. À peine assis, ils se sentent gênés. Maurice n'ose pas « toucher » déjà, en le faisant exprès. Les branches minces remuent dans l'air doux. On distingue là-bas des monuments de Paris.",9
Montrant Almanzor.,0
Laurette paraît.,4
"C'est une grande salle aux baies romanes, étroites, hautes et profondes. Les murs sont tendus de tapis et le plafond, de toiles peintes : sur les tapis d'un sombre jaune, des lions rouges dardent leurs langues, ainsi que des flammes, et le bleu des toiles peintes est semé d'étoiles d'or, comme un firmament, et de croix d'or, comme un paradis. Tout autour, le long des murs, s'applique un banc recouvert d'une draperie pourpre, et en quatre endroits ce banc est coupé : par le lit de bronze, incliné de la tête aux pieds ; il est bas et large, porte un seul coussin ; au-dessus pend une lampe d'argile rouge ; — par la haute cheminée où flambent d'énormes bûches de hêtres et des troncs résineux de sapin ; — par le bahut peint où se voient représentées, en des couleurs vives, des scènes de l'Evangile - par un orgue emboîté dans la muraille, et qui fait face à la cheminée. Les briques du pavage sont de forme octogone. Devant le lit, il y a un escabeau avec une marche pour s'agenouiller, et, devant le feu, une large bancelle à dossier. Vêtu de la robe verte épiscopale, à demi-cachée par la dalmatique blanche brodée d'or, l'évêque est à genoux, la tête dans ses mains qui s'appuient à l'escabeau. Les clercs, en tunique noire, prient également, agenouillés devant le banc circulaire. Le jour s'achève ; Paulin, sur un signe de l'évêque, allume la lampe d'argile, car il n'est pas bon que les hommes assemblés restent dans les ténèbres ; mais l'âtre éclaire la grande salle bien plus que la petite lampe ; à ses larges et momentanés flamboiements, les lions s'agitent, les étoiles luisent, les croix d'or du plafond resplendissent. On n'entend que le crépitement de la mèche dans l'huile de faines, le ronronnement du foyer, le murmure bas des voix lentes, priantes, le halètement contenu des poitrines sonnant sous les poings qui les martèlent.",11
Reprise de l'ensemble.,3
Elle se coiffe.,10
En le voyant entrer.,0
AIR. Voyelles anciennes.,8
À Statira.,12
Les autres en font autant.,0
Regardant la robe devant la glace.,0
Air de la prise de tabac.,8
Gourville s'avance.,7
À part.,12
"Air : Ton humeur est, Cathereine.",8
Il se met dans son fauteuil.,0
"Il aperçoit Philippe, qui est resté.",0
Air : Quand un tendron vient dans ces lieux.,8
Il souffle.,6
Il en chante le commencement : Ce qu'il fait aussi aux trois autres qu'il va citer.,3
À Madame Bobinette,12
Il ôte la perruque et la robe de chambre en la retournant.,10
Apercevant Acajou.,0
Air : Aussitôt que la lumière.,8
Elle lui frappe sur l'épaule,1
Elle s'endort sur un fauteuil.,0
Elle saisit le procès-verbal.,10
"Il montre son pouce, le premier doigt et le second.",0
Entre Célimène.,4
AIR. Depuis longtemps charmante brune.,8
Plainte de Massinisse sur le corps de Sophonisbe.,8
À la Sourdière.,12
Air : Ce boudoir est mon parnasse.,8
René regarde son père.,0
Elle lui donne la croix.,10
Lélio sort.,5
En montrant Lagrange.,0
Elle revient près du chambellan.,7
À Polyclète.,12
Lui montrant l'écrit de Narsès.,0
Il tire un portrait de sa poche.,10
Alidor paraît.,4
Un valet derrière le théâtre.,11
"Il ouvre le billet, et dit :",0
Ils rentrent.,4
Entre Marianne.,4
Lisant la seconde lettre.,0
Elle lui saisit la main de nouveau.,6
Apercevant Arlequin.,0
À Damon.,12
Il veut se jeter à ses genoux.,0
Marchant rapidement dans l'appartement.,7
ARIETTE en Dialogue.,8
FILLES DE BRETAGNE.,8
Elle aperçoit des papillons voltiger et se met à courir après.,0
[Sortie de Tartuffe],5
Scapin fouille dans sa poche.,0
Seconde sonnerie.,0
À Irène.,12
Il lui présente une épée.,10
L'embrasant.,6
Tous se mettent à table.,0
À Roxelane.,12
Air du Confiteor.,8
Léris tire un des rideaux de l'alcôve.,11
À Hipolyte.,8
Le théâtre représente une partie des Jardins du Sérail avec une Grotte.,11
Il montre un portefeuille.,0
"Il continue, ayant lu.",3
On frappe.,1
Air : Des Trembleurs.,8
Franville entre dans le cabinet.,5
À Noémie.,12
Il serre l'écu.,10
AIR : Une fille est un oiseau.,8
Clabaud ramène Rohaut par le bras.,6
Il écrit...,0
À Glycère.,12
Elle laisse l'épée à la main de Théodat.,10
Floridore prend le papier.,10
Il sort avec le Marquis.,5
Il regarde la bouteille qui n'est qu'à moitié.,0
Tirant un papier de sa poche.,0
Ils rentrent dans la maison.,4
Air 50 : J'ai fait souvent résonner ma musette.,8
"En même temps qu'il prononce d'une voix profonde ces derniers mots, l'évêque se frappe le coeur par trois fois.",1
Il recommence.,6
Mineur.,8
Munius entre.,4
"Le théâtre représente le cabinet de travail de Molière. - Une porte au fond. - Au-dessus de la porte, le portrait d'Armande Béjart. - Sur un guéridon, un volume ouvert des oeuvres de Molière. - Au lever du rideau, Molière, assis devant une table, écrit.",11
Cliton ressort brusquement.,5
À Valsain.,12
Le théâtre représente une île sauvage. On y voit quelques habitations dans des rochers et escarpés ; dans l'enfoncement on découvre la mer dont le rivage est couvert de débris de vaisseaux.,11
Fermant les yeux.,10
Il tire l'écritoire.,10
Air 10 : Poursuivons jusqu'au trépas.,8
Dubois se frotte les yeux.,3
"Pendant qu'il est dans cette situation, Cécile et Germeuil entrent.",4
Ouvrant la porte du premier plan.,0
À Cendrillon et aux autres.,12
On voit paraître le Chevalier.,4
PREMIER AIR.,8
Il fouille dans sa poche.,0
Elle montre Adrienne.,0
Elle va à la table où Liou-li a laissé le livre qu'elle lisait au lever du rideau.,7
"Louis rentre, il a entendu la dernière phrase dite par Isabelle.",4
"Ils suivent le Gouverneur ; leur air, leurs gestes, et les mines que leur fait Crispin expriment l'inquiétude et l'embarras ou ils sont tous les quatre.",7
Autres coups de canne à l'étage supérieur.,0
AIR : Dans mon coeur agité.,8
CAVATINE.,8
Tenant la carte dans les dents et secouant la tête.,10
À Madame Pinuin.,12
"La scène se passe dans l'école que dirige maître Georges Pinel. Un alphabet, une carte, un tableau noir, sont pendus à la muraille. Bancs et tables. Chaise.",11
Ce personnage doit être représenté par l'acteur le plus épais et le plus robuste.,10
Pauline entre.,5
Air 61 : Les Trembleurs.,8
LA PERTE EST MÉRITÉE,8
Elles tombent toutes deux sur un lit.,0
Cessant de lire.,0
Prenant le presse-papier qui est sur le bureau.,10
Elle lui présente deux billets.,0
Air. Du haut en bas.,8
Bruit de pas dans l'ombre.,9
Au chevalier.,12
Il faut que Cléonice soit relevée de terre en disant ces vers.,0
La Diane l'interrompt.,3
Elle éclate de rire.,3
Il plaide.,3
À Damien.,12
À Doralie.,12
À La Folie.,12
Mercure veut s'en aller.,7
Air : Du vaudeville de Tom Jones.,8
il s'en vont tout deux.,5
La grande salle du palais.,11
Blaise se promène en se carrant.,7
Évelina se rassied à table à la place de Risette.,0
"Il ouvre une bourse, et marque sur la table avec des louis tous les objets qu'il indique dans la carte.",0
Air noté. N° 2.,8
Air : Le plaisir qu'on goûte en famille.,8
Barberin sonne.,0
Aux chanteurs et aux danseurs.,12
Montrant son coeur,0
Il sort avec André.,5
"Il la fait plier, et très bas.",0
Un temps.,10
Air 2 : Quand je tiens de ce jus d'Octobre.,8
AIR : Et tant tant tant.,8
Phénix sort.,5
Il sort de sa maison avec ses filles.,5
AIR : En quatre mots.,8
"L'acte s'ouvre par une mer agitée, Carrille, au milieu.",11
AIR : Ce fut par la faute du sort.,8
"Lazarile rentre, Élomire continue.",4
Tous les nuages se retirent.,11
Le choeur des Fées répète ces deux derniers vers.,3
Suite en duo.,8
Air 192 : de M. Gillier.,8
Aux gens de sa suite.,12
Jacquette sort au commencement de la scène.,5
IV. COUPLET.,8
À Monsieur Dortigni.,12
Regardant le coffre.,0
Il fait l'homme en colére.,3
À Rodogune.,12
"Haut, reprenant sa lecture.",3
Solennellement.,3
Montrant Androclide.,0
AIR : Quand on est mort c'est pour longtemps.,8
Tous trois se déchargeant.,10
Les Gardes avancent.,7
À l'Archer.,12
"Monsieur de Kerkabon, enchanté de ce qu'il vient d'entendre, presse à la fois dans ses bras son cher neveu et celle qu'il espère nommer bientôt sa nièce. Le bonheur de ces amants le transporte, il est ivre de joie, et rentre chez lui, les yeux mouillés des larmes du plaisir.",9
Allant après Orgon.,7
Elle entre à gauche.,5
Madherbal sort.,5
À Don Louis.,12
"Pendant ce Couplet, Colombine passe sa robe dans les bras de Léandre, et Isabelle l'aide.",10
AIR. Je sens un certain je ne sais quoi.,8
Frac veut ôter la perruque...,10
Elle prend une prise.,10
À Altemar.,12
