Il sort par la chambre de Madeleine.|exit
Il se retire vers la cheminée.|movement
Sévère et Jean entrent parle fond. Mariette descend de sa chambre.|entrance
Il prend le bras de sa tante sous le sien, bon gré, mal gré.|interaction
Groupe autour de Madeleine.|movement
Catherine se lève.|action
Elle rentre dans sa chambre.|entrance
Apercevant François.|action
Elles se lèvent toutes les deux.|action
Il fait passer Mariette auprès de Madeleine.|setting
Arbres et rochers sur une hauteur. - Chemin creux au fond.|setting
Il sort le cheval du brancard.|exit
Apercevant Brécourt.|action
Elle veut s'enfuir.|movement
Il lui montre une pièce de monnaie.|action
Montrant Pierrette.|action
Elle sort avec Brécourt.|exit
Molière va vers lui.|movement
À Pierrette.|toward
Voyant Pierrette.|action
Brécourt lève son bâton, que le cavalier pare avec un pistolet qu'il a tiré rapidement de sa ceinture.|aggression
À ses camarades.|toward
Au cavalier.|toward
Montrant Brécourt.|action
Brécourt et Duparc commencent à enlever les accessoires.|object
Il va pour sortir et voit rentrer Pierrette.|exit
Elle lève la tête.|action
Duparc élève son arquebuse comme pour viser.|aggression
Au palais de Versailles. - Une salle d'attente servant de foyer aux acteurs. Toilettes, miroirs. Porte au fond. Une fenêtre donnant sur les jardins. Une porte de côté qui est celle du cabinet de toilette de Molière.|setting
Molière, en costume de Sganarelle, sort du cabinet avec Pierrette Laforêt, qui continue de l'habiller en marchant.|object
Il s'arrange devant la glace de la cheminée.|object
Quittant la croisée.|exit
Elle s'arrange la figure devant la glace.|object
Il fond en larmes.|delivery
À Molière, qui veut le reconduire.|toward
Duparc sort.|exit
Il va se rasseoir.|action
Madeleine, qui est restée la dernière avec Pierrette, chancelle au moment de sortir ; Pierrette la retient dans ses bras.|setting
Voyant Baron.|action
La porte s'ouvre doucement.|action
Tous sortent, excepté Baron.|exit
Il regarde les papiers.|action
Prenant une lettre ouverte.|object
Il déchire la lettre avec indignation.|object
Au théâtre du Palais-Royal. Le foyer des acteurs.|setting
Il sort avec Duparc.|exit
Un domestique vient lui dire que son carrosse est prêt.|aparte
Il montre Laforêt.|action
Duparc et Pierrette sortent.|exit
Il lui met son manchon.|object
Elle sort par le côté.|exit
Il sort par le fond du théâtre.|exit
Il lit des yeux.|action
Fermant la lettre dans sa main.|object
Armande sort.|exit
Avec exaltation.|delivery
Il s'affaisse lentement sur un fauteuil.|action
Tous s'agenouillent ; les ouvriers s'agenouillent aussi autour de lui.|action
Il jette son rôle avec humeur sur la table.|object
Aux actrices.|toward
À Sophocle, Eschyle et Euripide.|toward
Damis, en habit à l'anglaise, avec une petite perruque blonde ; Finette, avec un petit chapeau à l'anglaise.|object
Finette sort.|exit
Haut, avec l'accent anglais.|delivery
Elle sort avec Finette.|exit
Il va au fond du théâtre.|setting
Il se jette aux pieds de Sophie.|action
Le théâtre représente un salon mal meublé, et dont les murs sont presque nus, avec des restes de dorures.|setting
À Jarvis.|toward
À Stukéli.|toward
Tomi baise la main de sa mère, et sort avec Henriette.|interaction
Elle s'assied et Stukéli aussi.|action
La scène est dans une place publique près de la maison de Béverlei.|setting
Jarvis s'éloigne.|movement
À Tomi.|toward
À Madame Béverlei.|toward
À Leuson.|toward
Tirant un portefeuille de sa poche.|object
Il tire son portefeuille.|object
Voyant l'épée nue.|action
À Béverlei.|toward
Apercevant dans l'éloignement Ladame Béverlei sans lareconnaître.|action
À madame Béverlei.|toward
Il prend le verre.|object
Apercevant son fils.|action
Jarvis sort.|exit
Tomi tombe aux genoux de Béverlei.|action
À Guiscard.|toward
À Siffrédi.|toward
Il se jette aux pieds de Guiscard.|action
Il sort avec Rodolphe.|exit
Il embrasse Osmont.|interaction
La scène est à Belmont.|setting
Relisant.|action
Voulant lui prendre la main.|interaction
Elle sort avec Laure.|exit
À Osmont.|toward
Laure s'éloigne.|movement
Ils sortent chacun d'un appartement opposé.|entrance
À Madame Durval.|toward
Elle prend sa fille à part.|interaction
Julie regarde le marquis, lève les yeux au ciel, et s'en va.|action
Agathe sort.|exit
Dorante s'éloigne un peu.|movement
Dorante, se jetant de nouveau à ses pieds.|action
Apercevant Monsieur Dumont.|action
Monsieur Dumont sort.|exit
À deux de ses laquais.|toward
Au troisième laquais.|toward
Les trois laquais sortent.|exit
À Finette, en se levant de sa toilette.|toward
Elle sort, avec Finette et son autre femme.|exit
Elle met son masque.|object
À Julie et à Dorante.|toward
Sunnon sort.|exit
À Noricus.|toward
Aux chefs de l'armée et aux soldats.|toward
Découvrant sa poitrine.|action
Aux chefs de l'armée.|toward
Les chefs de l'armée se relèvent.|action
Albin sort.|exit
À Messala.|toward
Messala sort.|exit
Lui présentant sa main.|interaction
Noricus, Sunnon et les chefs de l'armée sortent.|exit
À Crassus.|toward
Aux chefs.|toward
Il sort avec Albin.|exit
À Spartacus.|toward
Japhet et Foucaral s'en vont.|exit
Il voit Don Alfonce qui rit.|action
Le Bailli lit l'inscription.|action
Foucaral revient sur le Théâtre.|movement
On tire un coup d'Arquebuse contre son oreille.|aggression
Le Commandeur revient.|movement
Le Harangueur passe au travers du théâtre.|movement
CHANSON, sur le chant de "Las qui hâtera le temps".|music
Alfonce et Marc Antoine les frappent chacun le sien.|aggression
Don Alfonce s'en va.|exit
Léonore entre.|entrance
On lui corne aux oreilles avec une trompe de postillon.|narration
LETTRE,|music
Béatrix, elle s'en va.|exit
Elle introduit le Comte.|entrance
Don Félix sort.|exit
Don Pedre sort.|exit
Le Prévôt s'en va.|exit
Elle parle bas.|delivery
Marine s'en va.|exit
Il lit la Lettre.|action
Léonore sort.|exit
Don Sanche entre.|entrance
Tirant une clef de sa poche.|object
Don Carlos sort.|exit
Don Louis sort.|exit
Flore entre.|entrance
Don Louis entre.|entrance
Flore sort.|exit
Don Sanche et Cardille entrent.|entrance
On ferme la porte à Don Sanche, comme il est prêt d'entrer.|object
Il veut rompre la porte.|action
Hélène sort.|exit
Constance s'en va.|exit
Sulpice paraît.|entrance
Alcandre sort.|exit
Elle se porte un mouchoir au visage.|delivery
Alcandre et Isabelle parlent bas.|delivery
Sabine entre.|entrance
Licaste sort.|exit
Licaste et l'Infante sortent.|exit
Elle s'enfuit dans son Cabinet.|exit
Ils s'arment en marchant.|aggression
SÉRÉNADE.|music
Don Diègue va charger Don Juan, et se retire en son poste.|aggression
Roquespine va charger Filipin, et se retire en son poste.|aggression
L'épée de Don Juan se choque avec celle de Don Pedro de Buffalos.|aggression
Il prend à part Don Diègue.|toward
Il sort de l'Alcôve.|entrance
Lucie paraît sur le théâtre, menée par un homme, et suivie de Béatrix.|entrance
Il sort de sa maison avec ses filles.|exit
Parlant à Don Diègue.|toward
Lucie seule.|aparte
Haussant la voix.|delivery
Don Diègue, Don Félix, et Hélène, paraissent sur le théâtre.|entrance
Parlant à Don Félix.|toward
Il redit les vers qui sont au commencement.|delivery
CARTEL.|music
Alphonse entre.|exit
Don Gaspard paraît.|entrance
Il joint Étienne qui féraille en reculant et se sauve.|exit
Don Juan met l'épée à la main, cherche Don Louis, rencontre l'épée nue de Jodelet, qui tombe à terre d'effroi, couché sur le dos, et pare de bas en haut les bottes que pousse son maître.|aggression
Lui montrant un portrait.|action
Regardant le portrait.|action
Lui rendant le portrait.|object
Il la fait relever.|action
Lucrèce lève son voile.|action
Lucrèce et Béatrix sortent.|exit
Il sortent tous, excepté Don Juan.|exit
Béatrix fait entrer Don Louis dans la chambre d'Isabelle.|entrance
Il fait sortir Béatrix.|exit
Il lui donne des coups de pieds et de poing.|aggression
loud.|delivery
À Lucrèce, la prenant pour Isabelle.|toward
Lucrèce veut sortir.|exit
On entend frapper à la porte.|action
Elle va pour ouvrir le porte.|action
Lucrèce sort et Isabelle se cache.|exit
Béatrix se débarrasse de Jodelet, et se sauve.|exit
Don Fernand menace Jodelet, qui sort.|exit
Le théâtre représente une chambre à coucher, dans laquelle il y a une alcôve.|setting
Il met l'épée à la main.|action
À Don Juan et Don Louis.|toward
Blanche sort.|exit
Don Cosme et Blanche sortent.|exit
Ordugno s'en va.|exit
Blanche paraît.|entrance
Don Cosme lit.|action
En s'adressant à Blanche.|toward
Fin de la lettre.|music
Amintas s'endort.|action
Alcionne sort.|exit
La cellule de Fra-Ambrosio. - Au fond, son confessionnal. - Sur une table, un chapelet, des papiers, des livres de piété.|setting
Entre Girolamo.|entrance
Repoussant ses livres.|interaction
Girolamo lui présente plusieurs lettres puis va et vient dans l'appartement en préparant ce qu'il faut pour la toilette de son maître.|action
À Girolamo.|toward
Ouvrant une autre lettre.|action
Reprenant la lettre qu'il achève.|object
On entend de nouveau sonner les cloches.|narration
Entre Fra-Ambrosiod'un air agité, et en désordre.|entrance
Se jetant sur un fautenil.|action
Levant les yeux et apercevant Girolamo devant lui.|action
Montrant le confessionnal.|action
Il se met dans le confessionnal ; Girolamo va ouvrir la porte à droite ; entre Loretta couverte d'un voile. Elle s'approche, du confessionnal, s'agenouille et commence sa prière. Girolamo est sorti.|narration
Loretta fait le signe de la croix, baisse son voile, se lève et sort.|action
Recommençant à se promener.|movement
Regardant la figure de la madone.|action
Tendant la main à Girolamo et à Barnabé.|interaction
Se jetant dans un fauteuil.|action
Apercevant Loretta qui le regarde.|action
Loretta se met à genoux dans un coin de l'appartement, et prie. Ambrosio, de l'autre côté, assis, et tenant sa tête appuyée sur sa main.|action
Le cabinet du premier médecin de Paris. Le Docteur, que Guillaume,son valet de chambre, achève d'habiller. Ernest, près d'une table et travaillant.|setting
Se parlant à lui-même.|toward
Ouvrant des lettres.|action
Ouvrant d'autres lettres.|action
En ouvrant une autre.|action
À Guillaume qui entre.|toward
Se promenant à grands pas.|movement
D'un air d'importance.|delivery
Le boudoir de la Marquise.|setting
Levant les yeux.|action
Lui tendant la main avec grâce.|interaction
À la couturière qui l'habille.|toward
Regardant la robe devant la glace.|action
À la couturière.|toward
Julie et la couturière sortent.|exit
Se retenant.|object
Allant à lui.|movement
Entre le marquis.|entrance
Revenant prés de son bureau.|movement
Décachetant d'autres lettres qu'il tient à la main.|action
Décachetant d'autres lettres.|action
Continuant de parcourir le registre.|action
Parcourant la fin du registre.|action
Marchant rapidement dans l'appartement.|movement
Se rasseyant.|action
Le rappelant.|delivery
Chomprè sort.|exit
Avec volubilité.|delivery
Ayant l'air de chercher.|action
Recommençant de se promener vivement.|movement
Chompré paraît.|entrance
Regardant le bureau.|action
Rentre Henriette avec un air effrayé et mystérieux.|entrance
Regardant du coté opposé.|action
S'échauffant et se donnant du courage.|delivery
Lebel parait.|entrance
D'un air sévère.|delivery
La physionomie du roi s'éclaircit.|delivery
Achevant de lire tout bas.|action
Les larmes aux yeux.|delivery
Se mettant sur son séant.|action
Regardant la signature.|action
On a servi le déjeuner.|setting
Ils mangent tous deux.|action
À un Major qui entre.|toward
À Mouravieff.|toward
Déchirant l'arrêt.|object
Ramassant les papiers épars sur la table et se promenant d'un air agité.|object
Levant la tête.|action
Il lève les yeux et voit Mouravieff qui est entré sans qu'il l'ait entendu, et qui est debout immobile auprès de lui.|action
Il se promène en long et en large sur la grande route.|movement
Parlant à son cheval.|toward
L'aidant à descendre.|interaction
Apercevant la Madone qui est au bord de la route.|action
À son cheval.|toward
Ôtant son chapeau.|object
À l'autre postillon qui met ses bottes.|toward
À Mathilde.|toward
Appelant un autre postillon.|delivery
Montrant deux pièces de cinq francs.|action
Faisant claquer son fouet.|aggression
Grand moment de silence.|delivery
S'adressant au second postillon.|toward
Au postillon.|toward
La regardant pendant qu'elle s'endort.|action
Fermant les yeux.|object
Commençant à s'endormir.|action
Il s'assoupit ; la calèche continue à rouler pendant plusieurs lieues, et les deux amants dorment à côté l'un de l'autre. Édmond s'éveille seulement aux relais du Châtelet, de Pansou et de Fossard, pour payer les postillons selon l'ordonnance, ce qui les fait murmurer.|action
Regardant le paysage qui l'entoure.|action
À Édmond.|toward
Elle garde le silence et reste plongée dans, ses réflexions. Édmond a aussi l'air de méditer, mais il ne pense à rien, et fredonne un air de la Gazza. La calèche roule toujours, et on arrive au relais de Villeneuve-la-Guyard. Même silence jusqu'à celui de Pont-sur-Yonne.|narration
Les portes de l'auberge s'ouvrent ; la calèche entre dans la cour, la maîtresse d'auberge et ses servantes entourent la voiture. Édmond prend entre ses bras Mathilde, qui est à moitié évanouie, et dont il cache la figure avec son voile.|narration
Une chambre à deux lits, une cheminée, un canapé, une table. Portes à droite et à gauche.|setting
Prenant la main de Mathilde.|interaction
Regardant autour d'elle.|action
Apercevant sur la table, du papier, une plume et de l'encre.|action
Sortant par la porte à droite.|exit
Goûtant le vin.|action
Ôtant ses bottes et mettant des pantoufles.|object
Il découpe le pigeon, dont il se sert une aile.|action
Continuant à lire.|action
Lentement et avec gravité.|delivery
Elle sort d'une tente.|entrance
Il sort de sa tente.|entrance
Il parle à ses soldats.|toward
Il dit ces quatre vers bas.|delivery
Il hausse le poignard.|aggression
Il feint de la frapper.|aggression
Il dit ces vers à part.|aparte
Il regarde derrière le théâtre.|action
Il l'interrompt.|delivery
Orosmane vient.|entrance
Elle entend de son père.|action
Ils se mettent à genoux.|action
Il parle aux soldats.|toward
Il dit ce vers tout bas.|delivery
Il veut se frapper d'un poignard.|aggression
Il parle en lui-même.|aparte
Il est déguisé en soldat simple.|object
Il lui montre son poignard.|action
Il entend le sang de sa femme qu'il voit à son poignard.|action
Il les chasse.|movement
Polixène arrive.|entrance
On la tient.|interaction
Il lui montre une tente.|action
Il parle à ses gardes.|toward
On les ôte de là.|object
Il parle à un de ses gardes.|toward
Elle entre dans la tente.|entrance
Il lui baille les tablettes.|object
Elle ouvre les tablettes.|action
Lettre de Tigrane à Polixène.|music
Il lui montre des bagues qu'il a.|action
Il lui baille une bague.|object
Il lit dans les tablettes.|action
Lettre d'Orosmane à Tigrane.|music
Il parle à Ormène.|toward
Il parle à Orosmane.|toward
Elle parle à son père.|toward
Il redit ceci en lui-même.|aparte
Il parle à sa femme.|toward
Il interrompt son beau-père.|delivery
Il parle à Tiridate.|toward
Il le présente.|action
Il est à genoux.|action
À la fin de ce vers, il parle à sa femme.|toward
Il parle à Troile.|toward
Elle lui baise la main.|interaction
Il parle à Phraarte.|toward
Il parle à un des siens.|toward
Il lit l'affiche.|action
Stances|music
La scène change de face.|setting
La scène rechange encore.|setting
La scène change.|setting
La scène change encore.|setting
VILLANELLE|music
La scène rechange.|setting
Epitaphe.|music
Le chambre se referme.|object
Il entend de Porcie.|action
La chambre de César s'ouvre.|action
Le château se referme.|object
Elle l'interrompt.|delivery
Elle dit ces vers par ironie.|delivery
Brute arrive.|entrance
Il l'empêche de lire.|action
Il feint de se moquer.|delivery
Il s'approche de César.|movement
Il le repousse.|interaction
Ils tirent tous des poignards.|aggression
César s’enveloppe de sa robe suivant l'histoire.|object
Ils sortent tous avec le poignard sanglant à la main après avoir tué César.|exit
La chambre se referme.|object
Il montre son poignard.|aggression
Porcie arrive.|entrance
Il entend ses larmes.|delivery
Ce qu'elle dit regarde les charbons ardents qu'elle avala depuis.|action
Oraison funèbre|music
Il montre l'urne où sont les cendres de César.|action
Il montre le testament de César.|action
Il lui baille une lettre.|object
Elle débande le bras.|object
Elle écrit de son sang.|action
Il parle bas.|delivery
Elle lui offre un siège.|object
Lucinde arrive.|entrance
Ormin paraît.|entrance
Il lui baille le billet d'Orante.|object
Il lit ce billet.|action
BILLET|music
Il lit encore.|action
Il achève de lire.|action
Elle a écouté.|action
Il prend un tableau.|object
Il prend le second.|object
Ormin arrive.|entrance
Il prend le troisième.|object
Il prend le quatrième.|object
Elle tient le premier tableau.|object
Second tableau.|music
Troisième tableau.|music
Quatrième tableau.|music
Ormin s'en va.|exit
Orante et Nérine en habit d'hommes les rencontrèrent.|object
Elles sont dans le temple.|setting
Elle arrive.|entrance
Il montre Florange.|action
Il la veut frapper d'un poignard.|aggression
Le prince est vêtu en simple cavalier.|object
Le temple de Vengeance s'ouvre.|action
Elle prend le coin du sépulcre.|object
Il parle à son écuyer.|toward
Il est en habit de jardinier.|object
Il a un papier à la main.|object
Il dit ces vers tout bas.|delivery
Il lui présente un bouquet.|object
Elle dit ce vers bas.|delivery
Il entend les pierreries qu'il a cachées.|action
Il lui baille quelles pierreries.|object
Elle parle à Anthénor.|toward
Il lit dans un gros volume.|action
Il est en prison.|setting
Il lui montre des pierreries.|action
Elle est en prison.|setting
Les trompettes sonnent.|music
Elle dit ces trois premiers vers tout bas.|delivery
Il lui ôte le casque.|object
Il ôte son habillement de tête.|object
Elle se jette sur l'épée du prince, mais on l'empêche.|aggression
Il entend sa maîtresse.|action
Elle déchire le portrait.|object
Il tient les pièces du portrait.|action
Le temple s'ouvre.|setting
Serment de l'Ordre de Chevalerie.|music
Il se met à genoux devant Rosilée.|action
Elle lui ceint l'épée.|object
Il parle à la Reine.|toward
Il baise la main du Prince.|interaction
Il dit ceci tout bas.|delivery
Ils se montrent leurs gages.|action
Toute la cour est en deuil.|object
La reine est dans un château.|setting
Il se fait un grand bruit derrière le théâtre.|narration
Il est sur le pont de son palais.|setting
Il est déguisé.|object
Elles sont en habit d'homme.|object
Ils s'avancent tous quatre l'épée à la main.|action
Il met l'épée à la main pour les séparer.|aggression
Le temple se tire où paraît un trône, et les ornements royaux sont sur l'autel.|setting
Il lui met le manteau royal.|object
Il lui met la couronne sur la tête.|object
Il lui met le sceptre à la main.|object
On lui donne la main de justice.|object
Le Roi et la Reine paraissent avec Rosilée et leurs gens.|entrance
Il l'examine.|action
Elle aperçoit Dorval et change de ton.|action
Il se jette aux genoux de Lise.|action
Marton et Frontin entrent les premiers ; ensuite Madame Dorval et Dumont, tous quatre restent en situation, et Dorval reste aux genoux de Lise.|entrance
Le théâtre représente une salle basse du Château ; sur un des côtés est une porte, au milieu de laquelle est petite grille.|setting
En regardant le manteau.|action
Elle ouvre le Cabinet.|action
Dorimène sort.|exit
Blaise et Gérault entrent.|exit
L'ouverture continue, et ensuite les mêmes.|music
L'ouverture continue.|music
L'ouverture continue.|delivery
On reprend le choeur.|music
Ils reprennent ensemble.|delivery
Ces deux vers sont repris en choeur.|delivery
Blondel feint de prendre *Béatrix pour son petit garçon, Antonio l'emmène.|interaction
Le théâtre représente l'intérieur d'un château fort ; sur le devant est une terrasse ; elle est entourée de grilles de fer, et cette terrasse est disposée de façon que Richard, lorsqu'il y est, ne peut voir le fond du théâtre, qui représente un fossé, revêtu extérieurement d'un parapet ; c'est sur la terrasse que paraît Richard, et c'est sur le parapet que Blondel est vu.|setting
Il regarde un portrait de Marguerite.|action
Pendant ce couplet, Blondel paraît accorder son violon presque en sourdine, afin de faire sentir qu'il est très loin ; il commence à jouer lors du mot, Marguerite.|music
Les soldats se retirent dans le fond.|movement
Le théâtre représente la grande salle de la maison de Williams.|setting
On entend la ritournelle du morceau.|music
Béatrix se retire.|movement
Les chevaliers, Williams et Béatrix s'approchent.|movement
Williams sort.|exit
Cependant les garçons rangent les meubles, préparent la salle.|setting
À Williams.|toward
Dorval paraît.|entrance
En montrant l'hôpital.|action
À Dumont.|toward
Dumont sort.|exit
Dumont revient, apporte le carton de dessins de la Comtesse, et sort. La comtesse s'assied sur le tronc d'arbre. Dorval se précipite à côté d'elle, et lui laisse à peine le temps d'ouvrir le carton, et voulant l'ouvrir lui-même.|movement
En montrant son image.|action
Il a l'air d'écouter.|action
Elle jette les yeux sur le portrait d'Adélaïde, et l'éloigne.|action
Elle lui montre son dessin.|action
En examinant, tour à tour, le visage de sa fille et le portrait.|action
Montrant la Comtesse.|action
Dumont paraît.|entrance
Il reste en contemplation.|action
Il regarde autour de lui, et aperçoit Dumont.|action
Il ferraille.|aggression
Il féraille.|aggression
Paroxysme de rage.|delivery
Il remet ses gants.|object
Il ôte ses gants.|object
Il retire ses gants.|object
Faisant tâter à sa jambe.|interaction
Montrant la porte de Theocrite.|action
À Rodogine.|toward
Apercevant Rodogine.|action
Après avoir lu, il dit.|action
MADRIGAL EN VERS PRÉCIEUX.|music
En lui offrant de l'argent.|object
On lève une toile, les Juges paraissent avec un greffier.|setting
Donnant une lettre à Ribercour.|object
Ribercour continue.|delivery
Isabelle rentre.|entrance
Elle poursuit.|delivery
Il se jette aux genoux de Tamerlan.|action
Apercevant Bajazet.|action
À Adanaxe.|toward
Elle tire son poignard.|aggression
Odmar sort.|exit
Épode.|music
Émilie et sainte Cécile viennent sur le théâtre.|entrance
Valérian poursuit à chanter.|delivery
Patrice chante.|delivery
Valérian chante.|delivery
Sainte Cécile chante.|delivery
Patrice et Émilie sortent.|exit
Maxime Musicale.|music
Protestation de pudicité.|music
Protestation de la puissance de Dieu.|music
Prière de Sainte Cécile.|music
Valérian sort.|exit
Sainte Cécile sort.|exit
ODE ÉPITHALAMIQUE.|music
Valérian entre.|entrance
Sainte Cécile se lève de son oratoire.|action
Tiburce vient sur le théâtre.|entrance
Discours politique mais avec des rodomontades d'un magistrat tyran.|music
Sainte Cécile et Valérian sortent.|exit
Tiburce entre.|entrance
Imprécations.|music
Exhortation de persévérance par l'exemple des prix rapportés des olympiques jeux.|music
Autre exhortation à ce même sujet par l'exemple des Gentils hommes courant à la bague.|music
La palme couronne des Martyrs.|music
Allégorie des effets d'Apollon et de Jupiter, rapportée au châtiment et à la punition des grands.|music
Discours politique.|music
Le cygne chante en mourant.|music
CANTIQUE DE SAINTE CECILE.|music
Agar s'assied sur un rocher à côté de son enfant.|action
Elle lui donne à boire.|object
Il passe le premier.|movement
Elle détache son voile.|object
Une musique céleste se fait entendre.|action
Elle se met à genoux avec son enfant.|action
Il s'embarrasse dans le schall, et tombe par terre.|action
À Lise.|toward
À Lysandre.|toward
Ils se parlent bus encore.|delivery
Elle s'écarte un peu.|movement
À Sylviane.|toward
Hortense rentre et il menace du doigt en passant devant lui.|entrance
À la Vicomtesse.|toward
S'avançant ensuite vers la Vicomtesse.|movement
Elle entre chez Sylviane.|exit
Air : Du Prévôt.|music
Air : R'li, r'lan.|music
CHORUS : R'li, r'ian, etc.|music
Air : Jusques dans la moindre chose.|music
Air : Manon Dubut.|music
Il prend Fanchon et Margot par dessous le bras. Geneviève prend Margot.|interaction
Le fond du Théâtre change, et représente le carreau de la Halle, où l'on voit plusieurs places d'écosseuses.|setting
Elles se battent.|aggression
Air : De tous les Capucins.|music
Air : La rose et le bouton.|music
Air : Chansons, chansons.|music
CHORUS.|delivery
Air : Je veux t'être un Chien, etc.|music
Air : Madame, en entrant chez vous.|music
Au PUBLIC.|toward
Le théâtre représente un gros Village : on voit d'un côté le Moulin à eau d'un meunier, et une ferme dans le lointain.|setting
Air : des Fraises.|music
Air Noté, n°1.|music
Air : Et j'y pris bien du plaisir.|music
Air des Fleurs de Rhétorique.|music
Air du Prévôt des Marchands.|music
Air Noté, N°2.|music
Air : Où s'en vont ces gais Bergers ?|music
Air : Voulez-vous être heureux amants.|music
Air Noté, N°3|music
Air : Manon dormait.|music
Il tire l'écritoire.|object
Air : Robin turelure.|music
Air : Quand la Mer rouge apparut.|music
Air Noté, N°4.|music
Air : Le tout par nature.|music
Air : Tout roule aujourd'hui dans le Monde.|music
Air Noté, N° 5.|music
Air : Lon, lan, là, derirette.|music
Air : Je ne suis né ni Roi ni Prince.|music
Air : Vous avez bien de la bonté.|music
Air : Réveillez-vous, Belle endormie.|music
Air : Ciel ! l'Univers va-t-il donc se dissoudre.|music
Air : De son joli Jardinet.|music
Air : Margoton, mamie.|music
Air : Jamais la nuit ne fut se noire.|music
Air : Mon p'tit coeur, vous n'm'aimez guère.|music
Air de la Magnotte.|music
Il cherche en tâtant.|action
Air : Des Nymphes allaient par le coche.|music
Air : Point de bruit, etc.|music
Air : Ma commère, quand je danse.|music
Air : Ah ! vous m'avez ravi mon âme.|music
Air : Ton humeur est, Cathereine.|music
Elle lui donne le Porte-feuille.|object
Air des Troqueurs : On ne peut trop tôt. (Noté N°, 6.)|music
Prélude de l'AIR : Un jour le malheureux Lisandre.|music
Elle laisse tomber la lanterne.|object
Elle dit ce dernier vers en s'endormant.|action
Air : Un jour que j'avais mal dansé.|music
Air : Voulez-vous être heureux amants ?|music
Air : Ma Mère, j'ai dix-sept ans.|music
Air : N'y a plus d'enfants.|music
Air de l'Anonyme.|music
Sur l'Air précédent.|music
Air : Mon joli petit Corbillon.|music
Aux Meuniers.|toward
Air : Je viens devant vous.|music
Air : Tes beaux yeux, ma Nicole.|music
À Michau.|toward
Air : Ahi, ahi, ahi, Jeannette.|music
Furibon sort ; et Thibaut emmène les meuniers.|exit
Air : Depuis, que je sais que la bonté ;|music
Le théâtre représente, la campagne du côté de l'Observatoire que l'on voit dans le fond.|setting
Air : Damon, calmez, votre colère.|music
Air : Je vous prêterai mon manchon, etc.|music
Air de Monsieur de Grimaudin.|music
Air : Voulez vous être heureux amants ?|music
Air : Cet Oracle est plus fur, etc.|music
Air Du Mirliton.|music
Air De l'Anonyme.|music
Air : Ziste, zeste, zon, zon, etc.|music
Air : Vous m'entendez bien.|music
Air : Votre cour, aimable Aurore.|music
Air : À quoi s'occupe Magdelon ?|music
Air : Ciel ! L'Univers !|music
Air : Réformez ma musette.|music
Air De Joconde.|music
Air De Monsieur de Casinas.|music
Air De Polichinel.|music
Air : Ramonez-ci, etc.|music
Air : De la béquille.|music
Air : Dans le bel âge.|music
Air : Attendez-moi sous l'Orme.|music
Air : Babet, que t'es gentille.|music
Air De tous les Capucins.|music
Air De la chaîne, contredanse.|music
Air : Ahi ! aji ! ahi ! Jeannette.|music
Air : Un inconnu.|music
Air : De Saint Cloud.|music
Air : De la Magnotte.|music
Air : Quel désespoir !|music
Air Lafarira dondaine, gai !|music
Air : Pour voir un peu comment ça fra.|music
Air : Enfants de Paris, etc.|music
Air : Mon joli petit etc.|music
Elle sort par le soupirail.|exit
Air : Ah ! Maman, que je l'échappai belle !|music
Air : Ça que je mette, etc.|music
Air De Lustucru.|music
Air : tampons, tampons.|music
Air : Nous autres, bons villageois.|music
Air : Adieu paniers.|music
Air : Turelurelure flon flon.|music
Air : Des Pierrots.|music
Air : Maman qu'est-ce qu'ils faisaient donc ?|music
Le théâtre change et représente comme au commencement de la pièce.|setting
Air : Mon père, aussi ma mère.|music
Air : Dan mes hameaux, la paix. etc.|music
Air : Ne v'là t'il pas que j'aime !|music
Air : Tes beaux jeux, ma Nicole.|music
Air : Je veux être son époux.|music
Air : Quel voile importun, etc.|music
Air : L'Amour me fait lon, lan, là.|music
Air : La jeune bergère.|music
Air : Ah ! Je sens que je suit un peu mieux.|music
Air : Voilà la différence.|music
Air : Voulez-vous savoir l'histoire, etc.|music
Air : La bonne aventure, ô gai ?|music
Air : Le Démon malicieux.|music
Air : Va, va, Fanchon, J'irai en salle.|music
Air : Quand la mer rouge apparut.|music
Satan sort.|exit
À Eve.|toward
À Adam.|toward
En apercevant Eve.|action
À Amintas.|toward
À Elismène.|toward
Elle tombe sur Barsine.|action
Il veut se tuer, on le désarme.|aggression
On l'emmène.|exit
Phérore paraît avec le Capitaine des gardes.|entrance
Salomé entre.|entrance
Salomé se montre à l'entrée de la chambre.|entrance
Salomé entre.|exit
Parlant à part à son Capitaine des Gardes.|aparte
Phérore entre.|exit
Montrant l'Échanson.|action
Il fait signe au Capitaine des Gardes d'éloigner Mariane, tandis qu'il recueille les voix.|movement
Il fait signe à ceux qui sont du Conseil qu'ils se retirent.|exit
Parlant à Mariane.|toward
Elle fait semblant de pleurer.|delivery
Hérode tombe en faiblesse.|action
Il se jette sur l'épée de Narbal.|aggression
Il veut encore prendre son épée.|aggression
S'adressant à Narbal et à son Capitaine des gardes.|toward
S'adressant à Tharé.|toward
Pauline entre.|exit
Il frappe à sa porte.|action
Il jette ses tablettes.|object
LETTRE DU GRAND VIZIR.|music
Parlant à l'eunuque.|toward
Parlant à l'huissier.|toward
S'avançant vers la fille du Mufti.|movement
Au BASSA du Caire.|toward
À ce vers il se fait grand bruit derrière le Théâtre.|toward
Elle se donne trois coups de poignard.|aggression
