text,label
"Pendant que Mademoiselle de Tervire embrasse avec transport Dursan, sa femme et leur fils.",6
Suzanne y va voir.,7
Il ramasse les manuscrits épars.,10
À Emnon.,12
Le Choeur chantera : In suâore vultus tui.,3
À Charlotte.,12
"Air 35 : Tes beaux yeux, ma Nicole.",8
Au singe.,12
Air : Lubin va la préférence.,8
Cathos et Colin sortent.,5
"Air Voici les Dragons, etc.",8
À Isolan.,12
"Tandis que les Gardes lui tirent la pertuisane, le Capitaine monte vers Camille, qui l'attend le pistolet et l'épée à la main sur le haut se l'escalier.",1
"Il va pour sortir, puis se ravise.",5
AIR 79. (Faites boire à triple mesure.),8
Il entre vivement à droite.,4
"AIR 15. Je ne suis né ni Roi, ni prince.",8
À Hémon qui entre.,12
"Il se relève et se frotte l'estomac, en faisant claquer sa langue, comme après un bon morceau. La noce s'avance enfin sur le trottoir. On monte dans les voitures. Seulement Pierrot qui a aperçu une voiture des Pompes funèbres là, stationnant, se précipite dedans.",9
Il lui présente les Défenses de l'Empereur.,0
S'échauffant et se donnant du courage.,3
Elle va au tube et répond.,11
"Une troupe de Bretons et de Bretonnes vient prendre part à la Fête qui se fait devant le Temple de la Paix. Ces Peuples témoignent leur joie en dansant, et font entendre par une chanson qui accompagne leur Danse, qu'ils se proposent d'éviter les troubles de l'amour, et de conserver toujours la tranquillité dont ils jouissent.",9
Le théâtre s'ouvre.,11
Air 11. On n'aime point dans nos forêts.,8
Clabaud se met à genoux.,0
Apercevant la Comtesse.,0
En montrant le Sénat.,0
"Il quitte l'escabeau et vient s'agenouiller sur les dalles, le front touchant le sol. Puis, se redressant un peu :",11
ENTRÉE de plusieurs meuniers et meunières.,4
Thérèse continue de pleurer.,3
Prenant son chapeau.,10
Roustecagnac s'assoit.,0
Elle se jette à genoux.,0
AIR 12. ( Voyelles anciennes. ),8
Frappant sur le manuscrit.,1
À La Poirier.,12
À Timur.,12
Il s'en défend.,7
En montrant Lisidor.,0
Le théâtre représente une grande salle où des domestiques portent et ôtent des meubles.,11
À Azémire.,12
Air : Mais quel art.,8
Air. Branle de Metz.,8
L'avocat Placet sort.,5
La Baronne paraît.,4
Air : Quand la jeune écolière.,8
Cessant de lire.,0
Air : La jeune Annette.,8
Continuant.,0
"Le coin de la rue Saint-Honoré et de la rue des Vieilles-Étuves. À droite, la maison de Jean Poquelin, surnommée la Maison des Singes, à cause d'une sculpture grotesque dont elle est ornée.",11
Elle montre les spectateurs.,0
Air. Menin qu'était plus fort.,8
Il met l'épée à la main pour les séparer.,1
Coup d'oeil circulaire.,0
AIR. À deux genoux près de Sylvie.,8
Air 56 : Pour passer doucement la vie.,8
On habille monseigneur.,10
À Didon.,12
Il tire sa montre.,0
"Il fait tomber une grêle de coups sur le dos d'Apollon, qui s'enfuit.",1
Avec impatience.,3
Pierrot s'en va.,5
Il donne sa fille en mariage à Dorame.,10
On entend la sonnette de la boutique.,0
Air : L'acte de générosité (de la petite Métromanie.),8
Elle r'etttre.,5
Il se fait un mouvement ; pour conduire les Illinois au supplice.,6
"Il veut se tuer, on le désarme.",1
Elle le quitte.,5
En montrant Icare.,0
Seconde Entrée.,8
À Eglé.,12
En le poussant.,6
Elle essuie une larme.,3
II. Entrée du Flamand et de la Flamande.,4
AIR 113 (L'autre jour dessous un Ormeau. ),8
Air : Quand la mer rouge.,8
"Tous, excepté Victor, rentrent dans le château.",5
Phénix sort.,5
AIR : Ne vous laissez.,8
"Mademoiselle de Kerkabon se présente à son amie, qui s'élance pour l'embrasser ; toutes deux se témoignent un attachement sincère, tendre et réciproque. Monsieur de Saint-Yves et Monsieur de Kerkabon entrent doucement en scène, tenant chacun un bouquet, qu'ils cachent derrière leurs dos. À peine se sont-ils rapprochés, que le signal est donné : tous les villageois accourent et forment un groupe de fleurs, une espèce de parterre à l'entour de Mademoiselle de Saint-Yves, qui, placée exactement au milieu ( comme une autre Flore ), reçoit en même temps l'hommage de l'amour paternel, de l'amitié, et de plus respectueuse reconnaissance. Son ravissement égale sa surprise ; elle saisit avec attendrissement le bouquet de son père, ceux de Monsieur et de Mademoiselle de Kerkabon, témoigne à tous l'émotion qu'elle éprouve... L'attendrissement devient bientôt général.",9
Le Théâtre représente le Palais et les Jardins des Tuileries ; La Nymphe de la Seine paraît appuyée sur une Urne. Au milieu d'une Allée dont les Arbres sont séparés par des Fontaines.,11
À Antelme.,12
"Elle met le casque et l'écu d'Oronte, qu'elle emporte, lui laissant son chapeau.",10
AIR. C'est une excuse.,8
À Thérèse.,12
"Air : Permettez, je vous en supplie.",8
Le Baron rentre du côté de la maison.,5
"Elle prend un tabouret, et s'assied.",0
Il approche le presse-papier du chapeau.,7
AIR : Quand je tiens de ce jus d'octobre.,8
AIR 70 : Va-t'en voir s'ils viennent.,8
"Deux Muses qui ont toujours évité de s'engager sous les lois de l'Amour, conseillent aux Belles, qui n'ont point encore aimé, de s'en défendre avec soin à leur exemple.",3
À Catherine.,12
Agathe rentre.,5
Odéina le regarde partir sans trouver la force de faire un pas ou de dire un mot.,0
À la Veuve.,12
Elle veut rentrer.,0
À Catane.,12
Entre Girolamo.,4
À OEnone.,12
Pradon sort d'un côté et Dutremblet de l'autre.,5
Air : Le beau berger Tircis.,8
"Air À boire, à boire, à boire ! Nous quitterons nous etc.",8
AIR 19. ( Vive Michel Nostradamus. ),8
À Berte.,12
Les Bergers et Bergères voyant venir Arlequin se retirent.,5
"Air : Fidèle époux, franc militaire.",8
Au chevalier.,12
À Monsieur Dumont.,12
"Elle tire l'épée de Théodat, et s'avance vers la Reine comme pour la frapper.",1
Sortent les trois dames et Enguerrand Durand.,5
"Le théâtre représente le rivage de la mer de Sicile, dans l'endroit le plus agréable de l'île. La Terre y paraît ornée de toutes fortes de fleurs : on y voit aussi quelques bois d'une verdure charmante.",11
Thésée rentre.,5
Entre Marianne.,4
Des esprits entrent.,4
Il montre son portefeuille.,0
Varanger rit.,3
Au Marquis.,12
AIR. Nous jouissons dans nos Hameaux.,8
En montrant la lettre cachetée.,0
À l'Abbé de Rimeville.,12
La boîte exécute a nouveau sa berceuse provençale.,8
Air 2O1. Marche des Dragons.,8
Il l'embrasse.,6
"Lucidor fuit ; la symphonie finit ; la Modestie, la Vertu et la Fée vont à Félicie qui tombe dans leurs bras, et qui, à la fin, ouvrant les yeux, embrasse la Fée, caresse la Modestie et Diane, et dit à la Fée :",9
Ariste voulant fuir.,5
À Godemichi.,12
AIR. ( Qu'on apporte bouteille. ),8
Il tire un petit livre de sa poche.,10
En montrant la Muse du Drame.,0
"Au lever de rideau, LE PROFESSEUR est assis devant la table et feuillette fiévreusement quelques pages volantes qu'il tient à la main. - Il demeure quelques instants sans parler, puis se lève avec une majestueuse lenteur, vient se placer devant la rampe et fait les saluts d'usage. - Il est ou tenue de soirée, cravate et gants blancs. Ton solennel et pédantesque. - Tête et voix de prud'homme.",9
AIR. De la course Italienne.,8
Il l'interrompt.,3
À deux de ses laquais.,12
Valère et les gardes vont après Fabrice.,7
"Le Seigneur, conduisant la rosière passe devant ; ensuite Monique, soutenue par Geneviève, Basile et Thérèse. Le prieur et le bailli vont sur la même ligne ; les jeunes filles après ; les curieux, les dames étrangères et les ménétriers ferment la marche. Aussitôt que la marche commence, les ménétriers jouent un air champêtre. Madame Dumond et Mimi restent les dernières. Tout le monde sort, à l'exception de Madame Dumond et de Mimi.",9
"Le théâtre représente un bois sur le devant, et le champ de Mars dans l'enfoncement.",11
À la princesse.,12
Elle lui ferme la fenêtre au nez.,10
AIR : Réveillez-vous.,8
Poliarque s'en va.,7
"L'Amour s'envole, et Cadmus sème les dents du Dragon, dont la terre produit des soldats armés qui se préparent d'abord à tourner leurs armes contre Cadmus, mais il jette au milieu d'eux une manière de grenade, que l'Amour lui a apporté, qui se brise en plusieurs éclats, et qui inspire aux combattants une fureur qui les oblige à combattre les uns contre les autres, et à s'entregorger eux-mêmes. Huit soldats armés nés de la Terre. Les cinq derniers qui demeurent vivants, viennent apporter leurs armes aux pieds de Cadmus.",9
AIR : des fraises,8
Fléchissant.,3
Thécla sort.,5
"Il change de place, et Célanie se trouve entre eux deux.",11
Apercevant Nérine.,0
Stances,8
Damis lui baise la main.,6
AIR. ( Des Fraises. ),8
Il s'enfuit.,5
Thérèse l'embrasse.,6
La compagnie entre.,4
Le Philosophe sort.,5
Salomé entre.,4
"Le théâtre change, et représente l'antre des Gorgones.",11
L'employé le quitte.,7
"Il le presse, et l'autre s'enfuit.",1
Il commence à se montrer l'épée à la main.,1
Menuet d'Hésione.,8
Montrant Don Lope de Lune.,0
Romance du Prisonnier.,8
Il lui remet la brochure.,10
Elle va se mettre sous le feuillage.,11
Vers Mars.,12
"Roland n'ayant point trouvé Angélique, revient pour en demander des nouvelles aux bergers.",7
"Les conseillers se lèvent, et délibèrent avec le Président.",0
La palme couronne des Martyrs.,8
À Fulvie.,12
À Tullie.,12
"Noricus, Sunnon et les chefs de l'armée sortent.",5
Il ramasse l'argent et les cartes.,10
En montrant Diane.,0
"Se levant, son manuscrit en main.",0
Le théâtre représente l'appartement de Monsieur Sotinet.,11
"Pendant le cours de cette scène les Acteurs et Actrices arrivent l'un après l'autre, et se font mutuellement signe de ne point interrompre la conversation de la Concierge.",4
"À son fils,",12
À l'Alzire.,12
Au parterre en revenant sur ses pas.,12
Egayé.,3
Il lui donne un livre.,10
Commençant à s'endormir.,0
Air en duo.,8
Alphonse lui donne la rose qu'il tient à la main.,10
III,8
"Le Théâtre représente les Cieux, où les Dieux sont en festin.",11
"Tout le monde s'embrasse ; les baisers des hommes aux femmes sont un peu plus prononcés, comme on l'imagine bien, que ceux des femmes aux femmes ; et l'on voit fort aisément la répugnance de la Marquise à se prêter à cette embrassade générale. Aussi le fait-elle d'une manière froide, digne, et même un peu impertinente, qui lui est parfaitement parodiée par Églante et Necelle. Ensuite, le tempérament l'emporte, et petit-à-petit la Marquise devient aussi folle qu'une fille de l'Opéra comique : ce qui n'est pas peu dire.",6
AIR. De l'Opéra.,8
Air : Voyage qui voudra.,8
Il lui montre son poignard.,0
"Air. Tes beaux yeux, ma Nicole.",8
"DÉCORATION DU THÉÂTRE. L'heureux mariage de Sa Majesté, et la paix qu'il lui a plu donner à ses peuples, ayant été les motifs de la réjouissance publique pour laquelle cette tragédie a été préparée, non seulement il était juste qu'ils servissent de sujet au prologue qui la précède, mais il était même absolument impossible d'en choisir une plus illustre matière. L'ouverture du théâtre fait voir un pays ruiné par les guerres, et terminé dans son enfoncement par une ville qui n'en est pas mieux traitée, ce qui marque le pitoyable état où la France était réduite avant cette faveur du ciel, qu'elle a si longtemps souhaitée, et dont la bonté de son généreux monarque la fait jouir à présent.",11
Il lui baise la main et dit :,6
Vachles et les siens paraissent.,4
Il lit les titres.,0
À Monsieur Mathieu.,12
AIR : De la Pierrefitoise.,8
Thécla paraît au fond du théâtre avec Élise.,4
"Le théâtre représente la boutique de maître Poquelin, tapissier du roi et marchand fripier. Au fond, une devanture ouverte ou à claire-voie, donnant sur la rue, avec une porte à droite.- A gauche, un comptoir. - A droite au fond, une horloge. - Meubles, étoffas, outils, habits pendus, etc. - Portes à droite et à gauche.",11
À Jeannette.,12
Elle marmotte ici quelques mots.,3
Il crie encore :,3
Elle s'assied et Stukéli aussi.,0
Air : Le fameux Diogéne.,8
"- Longin prit la lance, et frappa Jésus au coeur. Il en sortit du sang et de l'eau qui lui coulèrent sur les mains, et lui mouillèrent la face ; et quand il porta les doigts à ses yeux, qui ne lui avaient jamais fait voir que des ténèbres, il dit :",1
AIR : Vivons pour le sfillettes.,8
Air de Téniers.,8
Elle compte son argent.,0
Air brillant.,8
Tronquoy traverse au fond.,11
À Otbert et à Régina.,12
Le théâtre représente les jardins d'Esther et un des côtés du salon où se fait le festin.,11
Sortent Tony et Commercy.,5
À Noémie.,12
"Le Marquis ouvre le bosquet ; on aperçoit une Statue habillée à la moderne, en habit blanc, un demi panier, telle que la Comtesse fera habillée sur le théâtre, et de la même taille que l'actrice qui jouera ce rôle.",0
À Prusias.,12
Il se présente comiquement.,0
"À ce mot, Ruy Gomez se détourne en tressaillant, et fixe sur doña Sol un regard terrible.",12
Il reboucle la malle de Mathilde.,10
Elle va au piano.,11
AIR. Je ne sais pas écrire.,8
Devers Arimant.,12
Parcourant la fin du registre.,0
Grotte magique.,11
Air 183 : Mon Amant me serre lu main.,8
Elle dit ce vers bas.,3
L'avocat écrit.,0
Elle dit ces trois premiers vers tout bas.,3
"On reprend les couplets, et la pièce finit.",3
Il donne un coup sur l'épaule de son clerc.,6
Rosimond se jette à genoux.,0
À Tamarin.,12
Plainte de Massinisse sur le corps de Sophonisbe.,8
Il se donne un coup et regarde son sang.,1
Apercevant Zonglio Giannilaro.,0
Il va à la fenêtre. Musique.,11
Elle tombe sur sa confidente.,0
AIR. Vous m'entendez bien.,8
Serrant la main au Vicomte.,6
Apercevant Bajazet.,0
"Il lit quelque vers de La Suite du menteur, Comédie de Monsieur Corneille.",0
Il sort le cheval du brancard.,5
La Reine est entourée par les Gardes.,1
"Entre Justin, une pratique de petite ville ; il est inquiet et goguenard à la fois ; il tient de la main droite une valise et une queue de billard ; de la main gauche un bouquet.",4
Elle prend le billet.,10
Il les sépare.,7
Il montre la manne.,0
Elle se fouille.,0
Aux deux Maîtres.,12
Claudine sort.,5
Confidentiellement.,3
Air : De son joli Jardinet.,8
Un champ devant une petite maison.,11
LETTRE DE MAXIME À JULIE.,8
Il se jette aux pieds de Statira.,0
Elle se tourne vers le fond.,0
Se redressant.,0
Il lui donne ce qui sert d'appareil à la plaie.,10
Air : Monsieur de la Palisse est mort,8
Il affecte un air satisfait.,3
La magie se retire.,5
On rapporte le miroir.,11
ENTRÉE,4
Mademoiselle Dubois sort.,5
Bruit de chute.,9
La page rentre.,4
Il reprend un air gai.,3
À Manette.,12
Le Comte lit.,0
Elle lui saisit la main de nouveau.,6
À Agathe et à Lisette.,12
"Les violons jouent une ouverture, après laquelle la comédie commence.",8
Elle attache le bouquet.,10
CHOEUR de M. La Ruette.,8
AIR : Du Vaudeville des chasseurs.,8
Elle se trouve au milieu et tourne le dos à Mirval.,11
Personne ne se lève lorsqu'il entre.,0
AIR. ( Ma belle Diguedon. ),8
AIR : Que j'estime mon cher voisin !,8
"AIR : Jeunes amants, cueillez des fleurs.",8
La Montagne sort.,5
"Air : Damon, calmez, votre colère.",8
Même air que le précédent.,8
Levant les yeux au ciel.,0
FILLES DE BRETAGNE.,8
À Cassie.,12
Il fait marcher le gramophone.,8
DIALOGUE.,8
Et en s'écriant.,3
Tout le monde sort par la porte du fond à gauche.,5
2ème COUPLET.,8
Il montre l'imprimeur.,0
Il soulève le couvercle du récipient.,0
Apercevant Cléostrate.,0
Au prince.,12
Discours politique.,8
"Il s'éloigne et considère les tableaux, envaflectdnt toutes les manières d 'un connaisseur.",0
À Pluton.,12
Moment de silence parmi les convives.,3
Il reprend la clef.,10
AIR : Pierrot se plaint que sa femme.,8
Il tire d'une poche de côté un petit volume qu'il pose sur la table.,0
Oropaste sort.,5
Reprise de gémissements lugubres sous les maigres doigts de l'organiste.,9
À Sifroy.,12
Ursule s'en va.,5
D'un ton sérieux.,3
À Leuxis.,12
À Manon.,12
"Entrée de l'ilote, couronné de roses, porté par les habitants du bourg, que Chrêmes précède. Des jeunes filles et des jeunes gens légèrement vêtus jouant des cymbales et des flûtes. Riant tableau.",4
"Il s'en va très vite. Julien, après avoir pris l'écu et remercié de la tête, sort aussi sans rien dire.",5
Il le lève avec fureur.,0
À Amarante.,12
STRATON se retire.,5
Il continue.,0
"STANISLAS, habit noir, gilet en coeur ; gardenia à la boutonnière.",10
Le théâtre représente un bocage.,11
AIR : De tous les capucins du monde.,8
Regardant la jeune La Forest.,0
Il veut lui prendre la main.,10
Il renverse la tasse.,10
L'octave de haut en bas très vite.,3
Il n'écrit plus.,0
Ils pleurent sans pouvoir parler.,3
Elle rentre dans sa chambre.,4
Air : Chantez petit Colin.,8
Air : J'offre ici mon savoir faire.,8
Entrée de gens qui jouent à Colin-Maillard avec Monsieur Robinot.,4
Air 20 : Du cap de Bonne-espérance.,8
Ils sortent après s'être masqués.,5
Elle se débat dans ses bras.,1
"AIR 59 : Aux armes, Camarades.",8
Léandre culbute Gilles.,6
Elle va pour s'en aller.,7
Il se jette entre eux.,1
"Entre gravement, en chantant d'une manière bouffonne.",4
Elle ouvre le Cabinet.,0
À un autre officier.,12
Il va écouter aux portes.,0
Aux hommes.,12
Air : Vaudeville d'Abuzard.,8
Air : De l'Isle des femmes.,8
"Air : Vraiment ma Commère, oui.",8
AIR : Frère Jacques.,8
Air 136 : L'autre nuit j'aperçus en songe.,8
Il met l'épée à la main.,1
Croisant les bras et regardant l'empereur en face.,0
À Scarron.,12
Avec éclat.,3
Il lui donne le porte-feuille.,10
"Ici arrive une sage-femme du voisinage qui soutient qu'elle a entendu les cris d'une fille qui veut accoucher ; qu'elle s'y connaît. Elle soutient que Gilles est une fille déguisée, laquelle a été débauchée par le maître, qui y est très sujet. Elle veut visiter Gilles. On la chasse.",9
Léandre se sauve.,5
Apercevant le panier de Léandre.,0
Air : La garde passe.,8
ÉPIGRAMME.,8
À Silvestre.,12
"Elle arrive par la porte de droite, et va d'abord écouter au pan de la cloison.",4
"Le théâtre représente le champ antique de Zerdoust, où se faisait l'inauguration des rois de la BActriane. Il est entouré de rochers, coupé de prairies, et borné dans le fond par la chaîne de montagnes, qui sépare cette partie de l'Asie, de l'Indostan/",11
Mélite sort.,5
Air : Bouchés Naïades vos fontaines.,8
Aux Sauvages.,12
AIR : Le briquet frappe la pierre.,8
Il va pour sortir et voit rentrer Pierrette.,5
On donne congé au notaire.,5
Il remplit le verre.,0
Grave et dune voix sourde.,3
Maurice cherche des yeux.,0
"L'Abbé s'enfuit d'un coté, la Dame de l'autre.",5
Lui montrant l'écrit de Narsès.,0
Lui présentant un manuscrit.,0
Isabelle entre avec Pierrot dans l'Hôtellerie.,5
Picard sort.,5
Apercevant Lisandre.,0
"La symphonie recommence encore, et Joad un moment après l'interrompt.",8
"La chambre défendue s'ouvre, et une troupe de héros et d'héroïnes, qu'Apollidon y avait autrefois enchantés pour y attendre le plus fidèle des amants et la plus parfaite des amantes reçoit Amadis et Oriane, et les reconnaît dignes de cet honneur.",0
À Jeannie.,12
Le théâtre représente une forêt.,11
À Maturine.,12
"AIR. Vous qui voyez les dames, blandé loquimini.",8
Au Kam.,12
Il se retire dans la forêt.,5
Il frappe du pied.,0
"Air : Depuis, que je sais que la bonté ;",8
Aux Éthiopiens.,12
À Ariste.,12
Elles retournent à la toilette.,7
Air : Ma fable est-elle obscure lure lure.,8
Il entend les pierreries qu'il a cachées.,0
Donnant une lettre à Ribercour.,10
Air : Il faut quitter ce que j'adore.,8
"Arlequin le lave, en lui donnant de temps en temps des soufflets ; puis tire une grosse boule, dont il se sert pour savonnette, et après en avoir bien frotté le visage de Sotinet, il la lui laisse tomber sur un pied.",9
Arnolphe rit d'un air forcé.,3
Alidor s'en va et Angélique continue.,5
Chantant.,3
Il s'éloigne toujours.,7
À Agnès.,12
Toutes deux fouillent à leur poche et en tirent une lettre.,0
Il pose un doigt sur son épaule.,6
Sostène sort.,5
Air : Ture lure.,8
Air : Allons gay.,8
Ils sortent à gauche.,5
Tirant une lettre de sa poche.,10
L'épée de Don Juan se choque avec celle de Don Pedro de Buffalos.,1
Il parle aux soldats.,12
Il appelle comme un forcené :,3
"Bacchus et Cérès suivis de moissonneurs, de sylvains et de bacchantes, ramènent les amours, les Grâces, les plaisirs, et les jeux.",4
Adèle rentre.,4
AIR : De mon Berger volage.,8
En montrant Agnès.,0
Il voit deux de ses enfants.,0
Un moment de silence.,3
Il interroge sa montre.,0
"Elle fait le tour de la table, et donne à tous les convives un baiser sur le front, avec un certain petit bruit des lèvres qui est ordinairement l'écho du plaisir ; elle prend place à table.",6
Air : L'autre jour étant assis.,8
Ariarate sort.,5
Léandre arrive.,4
Un valet vient.,4
Tous les gardes sortent.,5
Air : Ciel! l'Univers va-t-il donc se dissoudre ?,8
À Baliveau.,12
Léandre et Arlequin entrent.,4
À Sabine.,12
Il remet le cor à sa ceinture.,10
Air : Non je ne ferai pas.,8
Ils sortent par la même coulisse que Zéronès.,5
Don Pedre sort.,5
Il va à lui et le bichonne.,7
À Spinette.,12
Montrant la Marquise.,0
"Le Choeur répète, vivat.",3
Il tombe endormi.,0
Ils mettent l'épée à la main.,1
À Monsieur Agnant.,12
Elle raffermit la couronne de Cléopâtre.,10
À Florence.,12
"Alcandre et Geraste prennent chacun un bras d'Elomire, et lui tâtent le pouls.",6
Il aperçoit le poignard.,0
Plusieurs sauvages entrent en deux files pendant que l'orchestre joue une marche lugubre. Pierrot les suit qui conduit avec une espèce de bride le Gougou animal monstrueux fait à peu près comme un crocodile. Les sauvages se prosternent le visage contre terre et joignent les mains par dessus leurs têtes pour laisser passer le monstre entre eux.,9
"Il continue, ayant lu.",3
On voit des fontaines jaillir dans l'enfoncement.,11
S'asseyant tous trois sur le canapé.,0
Valentin pousse un cri.,3
"En achevant ces mots, elle passe un anneau d'un gros brillant à un des doigts de la main que Mademoiselle de Lesbosie a sur sa gorge.",10
À Monsieur Dortigni.,12
Madame La Thorillière arrive repoussant tout le monde.,6
Il prend la main de Déligny.,6
Elles abaissent toutes deux leurs coiffes.,10
À Sigismond.,12
"Doña Sol va au coffret, y fouille et en tire un poignard.",0
Elle remet le gâteau dans la boite et la boite dans le panier.,10
Elle pleure en sanglotant.,3
Elle revient.,7
Victor et Clémence s'embrassent.,6
Tous s'enfuient.,5
Les embrassant.,6
Avec le ciel dans le coeur :,3
"Il se lève, ainsi que ses conjurés.",0
Il tire de ses poches des ooeufs en buis de différentes dimensions et les aligne sur la table. Voix de charlatan.,0
La scène change encore.,11
AIR. ( Ma pinte et ma mie ô gué. ),8
Air : D'un bouquet de romarin.,8
Le touchant de sa baguette.,6
Il fait jouer le cri-cri.,9
Placide sort.,5
Le théâtre représente une solitude.,11
Au téléphone.,12
AIR : Quand on a prononcé.,8
Madherbal sort.,5
Pour ce que Caliste voit cette même lettre où était l'écriture d'Agante.,0
D'un ton de triomphe.,3
Strophe VIII.,8
"Pendant ce petit monologue de Laforêt, on apporte la table et le souper.",11
Le Sénat s'assied.,0
La Diane l'interrompt.,3
Il montre son papier.,0
COUPLETS.,8
Une place.,11
AIR. L'occasion fait le larron.,8
"Le théâtre change, et représente une grotte au milieu d'un bocage.",11
Il se laisse tomber et éteint la chandelle.,10
Elle crie haut.,3
Don Sanche entre.,4
Aux seigneurs.,12
Gavot la met sur le guéridon.,10
Elle tire de son sein une lettre et un médaillon.,10
À Granville.,12
Il ouvre la veste on voit le gilet de l'Allemand.,10
Air 50 : J'ai fait souvent résonner ma musette.,8
Lui présentant sa lettre.,10
Il donne des coups de fouet en l'air et attrape Thibaut.,1
À Madame de Valdaunaie.,12
Mademoiselle Aubry rit aux éclats.,3
Marche de la Noce.,8
On entend une symphonie vive.,8
"Le théâtre représente un salon. Au fond, une porte. A droite, un cabinet. À gauche, en pendant, la fenêtre. Sur un guéridon, un souper préparé.",11
Elle s'éloigne.,7
Quittant la croisée.,5
Il lit des yeux.,0
Arlequin se sauve.,5
Il aperçoit le notaire.,0
Montrant sa lettre.,0
Le carillon se fait.,9
Léandre sort.,5
Rhodope et les enfants sortent.,5
"Buttler, Isolan et Géraldin sortent.",5
Robert sort.,5
Montrant son coeur,0
Ici est bandé Issac.,0
Joignant les mains d'Eudoxe et de Tibère dans la sienne.,6
Vénus toute nue surgit près du chambellan.,4
Arlequin rentre avec la Fée.,5
Le peuple animé par les prêtres.,0
Olympe s'en va.,7
Il se débarrasse de son costume de vieillard et paraît sous celui de jeune homme.,10
Il rit.,0
"Il enlève les bracelets constellés de pierres mates, il touche au cercle d'or qui retient les cheveux...",10
On entend préluder la vielle de Blanche.,8
Le théâtre représente un salon où il y a plusieurs issues.,11
La suite se retire.,5
Apercevant le page.,0
Chez les Strozzi.,11
À Don Juan.,12
Puis en s'en allant.,7
On ouvre ici le fonds du Théâtre.,11
Feignant l'enthousiasme.,3
À la vue d'Agatocles il continue à parler.,0
Se mettant à genoux.,0
L'octave de bas en haut.,3
Elle entend un éclat de tonnerre.,9
À Prométhée.,12
Les guerriers sortent.,5
"Les chasseurs et les Sylvains dansent à l'entour du trophée et font une forme de bacchanales. Les Sylvains sont suivis de leurs ours, qui vont en cadence. Pendant que les danseurs se reposent, Bacchus et Momus, faisant la débauche sous le berceau suspendu, animent toute cette troupe par leur exemple.",0
Air : La beauté sauvage.,8
Il montre ses enfants.,0
AIR. Comme deux seaux dans un puits.,8
"Air : File, file.",8
Elle prend des petits biscuits ronds et plats.,10
À Mademoiselle De Kermonin.,12
Il lui donne des coups de pieds et de poing.,1
Air. Ma raison s'en va beau train.,8
À Madame Racosse.,12
Elle revient près du chambellan.,7
"Le théâtre change, et représente une solitude.",11
Maugin s'en va.,5
"On entend toc, toc!",0
"Le théâtre représente toujours le bois de Boulogne, mais sur la pelouse devant le pavillon d'Armenonville.",11
Alidor lit la lettre entre les mains d'Angélique.,0
"Tout en murmurant des mots rassurants, il s'est glissé sous les couvertures avec mille pudeurs et passe délicatement son bras sous la tête de Colombinette qu'il amène ainsi sur son épaule. Colombinette entr'ouvre les yeux, Pierrot la regarde avec un doux sourire. Ils se regardent. Pierrot la baise sur les lèvres. Colombinette est prise d'un grand frisson. Alors Pierrot avec 36000 lyres dans le gosier.",9
Artaban sort.,5
Il la veut frapper d'un poignard.,1
En les regardant.,0
"Ils tournent d'un côté derrière le Théâtre, et Vachles et les siens s'avancent de l'autre.",4
Il se met à graver des vers sur un arbre.,0
Il embrasse sa mère.,6
Reprenant tout-à-coup le ton sérieux.,3
Reprenant la lettre qu'il achève.,10
Air : Faisons la paix.,8
À Don Manrique et à Don Lope.,12
Air 53 : Ce n'est point par effort qu'on aime.,8
AIR : Mon mari est à la taverne.,8
Il lui donne un billet.,10
AIR : Les coeurs donnent troc pour troc.,8
Parlant à Agante.,12
La chambre de Camille.,11
Sémiramis lit.,0
Antiochus lit.,0
Air : Sous un Ormeau.,8
Pierrot et Valère battent tous deux Polichinelle qui crie.,1
AIR : Allons gai.,3
On avance la table vers le milieu du théâtre.,11
Tous les Grecs ont la vue baissée.,0
À peine a-t-il fini son chant que Noellie commence une ritournelle sur sa guitare.,8
AIR : Je voudrais bien détaler.,8
Reprenant du papier et une plume.,10
AIR : Tandis que tout sommeille ; (de l'AmantJaloux),8
AIR. ( Ce sont les amours qui font les beaux jours. ),8
"Le Sagamo paraît. Il est précédé par plusieurs sauvages dont les uns portent des arcs et des flèches, les autres des massues ; il y en a qui font résonner des orgues de barbarie et d'autres qui frappent sur des plaques de cuivre. Devant lui est une petite danseuse qui porte son calumet. Quantité de ses officiers le suivent, ayant tous le sabre nu à la main.",9
"Alecton, sous la forme de l'Hymen, s'approche pour unir Picus et Canente, et porte son flambeau pour la Nymphe.",9
Il fait des grimaces.,3
AIR : Pierrot dit à Magdeleine.,8
Le Marchand entre dans la boutique du Savetier.,5
Il lit :,0
Lisette est à la porte avec Eraste pour entrer.,11
Elles se retirent au fond du théâtre.,7
"Air : Chers amis, etc que ce jus nous inonde.",8
"L'Empereur, reprend la parole après que la musique a cessé.",3
"Les Nymphes, les Bergers et les Bergères reprennent leurs places.",11
"Le théâtre représente un vieux salon gothique donnant sur un parc ; portrait de famille, un meuble moderne en acajou, trois portes au fond. À droite, premier plan, table servant de bureau. Deuxième plan, porte. À gauche, premier plan, fenêtre. — Deuxième plan, grande cheminée.",11
"RÉPONSE De Lucidor, au Cartel de Dorame.",8
"- Là-dessus il s'agenouille en pleurant, et dit tout doucement une oraison. Les chevaliers retournèrent vers Pilate, et lui parlèrent de la sorte :",0
Découvrant sa poitrine.,0
